year,species,prey,totdietComp
7,Blue_whiting,Unid_Invert,0
7,Blue_whiting,Unid_Plankton,0.1542338294452796
8,Blue_whiting,Capelin,0.008972729212061593
8,Blue_whiting,Large_phytop,7.466032790614887e-10
8,Blue_whiting,Large_zooplankton,0.6903251161746629
8,Blue_whiting,Medium_zooplankton,0.07772986599049057
8,Blue_whiting,Mesop_fish,0.08401199954502607
8,Blue_whiting,Norwegian_ssh,1.7148694550087795e-8
8,Blue_whiting,Redfish,0.01719330904005061
8,Blue_whiting,Squid,0
8,Blue_whiting,Unid_Fish,0.029295955666020373
8,Blue_whiting,Unid_Invert,0
8,Blue_whiting,Unid_Plankton,0.09247100647639024
9,Blue_whiting,Capelin,0.002031076137751641
9,Blue_whiting,Large_phytop,1.0911824e-316
9,Blue_whiting,Large_zooplankton,0.5949651229470411
9,Blue_whiting,Medium_zooplankton,0.10289086060903847
9,Blue_whiting,Mesop_fish,0.1673565227133315
9,Blue_whiting,Norwegian_ssh,1.006275273677217e-23
9,Blue_whiting,Redfish,0.009296613689115324
9,Blue_whiting,Squid,0
9,Blue_whiting,Unid_Fish,0.050434593639137125
9,Blue_whiting,Unid_Invert,0
9,Blue_whiting,Unid_Plankton,0.07302521026458479
10,Blue_whiting,Capelin,0.013239796926030384
10,Blue_whiting,Large_phytop,1.1026101357542033e-66
10,Blue_whiting,Large_zooplankton,0.658688041376462
10,Blue_whiting,Medium_zooplankton,0.05973745900526429
10,Blue_whiting,Mesop_fish,0.12429756311558425
10,Blue_whiting,Norwegian_ssh,3.4675635532876784e-31
10,Blue_whiting,Redfish,0.02390259683960589
10,Blue_whiting,Squid,2.1540702947826158e-132
10,Blue_whiting,Unid_Fish,0.037196748110095
10,Blue_whiting,Unid_Invert,0
10,Blue_whiting,Unid_Plankton,0.08293779462695826
11,Blue_whiting,Capelin,0.0050095233898164665
11,Blue_whiting,Large_phytop,1.687239584682938e-111
11,Blue_whiting,Large_zooplankton,0.5246335954431072
11,Blue_whiting,Medium_zooplankton,0.09036325874518153
11,Blue_whiting,Mesop_fish,0.19706700797655527
11,Blue_whiting,Norwegian_ssh,3.267293600790182e-42
11,Blue_whiting,Redfish,0.012599822573452445
11,Blue_whiting,Squid,1.1599433177698568e-125
11,Blue_whiting,Unid_Fish,0.08436820636532816
11,Blue_whiting,Unid_Invert,0
11,Blue_whiting,Unid_Plankton,0.08595858550655892
12,Blue_whiting,Capelin,0.0075011304138063685
12,Blue_whiting,Large_phytop,4.2022439289146015e-28
12,Blue_whiting,Large_zooplankton,0.6895873373239081
12,Blue_whiting,Medium_zooplankton,0.06462157715179812
12,Blue_whiting,Mesop_fish,0.10307272061536164
12,Blue_whiting,Norwegian_ssh,1.2547590000747653e-8
12,Blue_whiting,Redfish,0.04343038595746045
12,Blue_whiting,Squid,1.1924740180192882e-30
12,Blue_whiting,Unid_Fish,0.0036465630316824212
12,Blue_whiting,Unid_Invert,0
12,Blue_whiting,Unid_Plankton,0.08814027295839286
13,Blue_whiting,Capelin,0.003967464215397075
13,Blue_whiting,Large_phytop,6.320639125444969e-54
13,Blue_whiting,Large_zooplankton,0.6001181836349792
13,Blue_whiting,Medium_zooplankton,0.0954409644186999
13,Blue_whiting,Mesop_fish,0.13327466973716204
13,Blue_whiting,Norwegian_ssh,1.1152420031976515e-29
13,Blue_whiting,Redfish,0.02881236480160831
13,Blue_whiting,Squid,4.2474988134609487e-277
13,Blue_whiting,Unid_Fish,0.01474871177996408
13,Blue_whiting,Unid_Invert,0
13,Blue_whiting,Unid_Plankton,0.12363764141218941
14,Blue_whiting,Capelin,0.004146442028941627
14,Blue_whiting,Large_phytop,4.567018749970189e-57
14,Blue_whiting,Large_zooplankton,0.5087636944272909
14,Blue_whiting,Medium_zooplankton,0.06588048532240534
14,Blue_whiting,Mesop_fish,0.15868636935761793
14,Blue_whiting,Norwegian_ssh,1.4621195697419725e-17
14,Blue_whiting,Redfish,0.027736469506399825
14,Blue_whiting,Squid,1.0930838429618408e-137
14,Blue_whiting,Unid_Fish,0.02627842563885838
14,Blue_whiting,Unid_Invert,0
14,Blue_whiting,Unid_Plankton,0.20850811371848602
15,Blue_whiting,Capelin,0.007755145622958536
15,Blue_whiting,Large_phytop,5.402705570661477e-75
15,Blue_whiting,Large_zooplankton,0.5856001793642485
15,Blue_whiting,Medium_zooplankton,0.09777546599260956
15,Blue_whiting,Mesop_fish,0.11451888006565154
15,Blue_whiting,Norwegian_ssh,2.030041807497049e-14
15,Blue_whiting,Redfish,0.04870950091817738
15,Blue_whiting,Squid,0
15,Blue_whiting,Unid_Fish,0.019552903544320117
15,Blue_whiting,Unid_Invert,0
15,Blue_whiting,Unid_Plankton,0.126087924492014
16,Blue_whiting,Capelin,0.0034902131439386737
16,Blue_whiting,Large_phytop,9.864399288083464e-9
16,Blue_whiting,Large_zooplankton,0.6863265513827514
16,Blue_whiting,Medium_zooplankton,0.08948313138899316
16,Blue_whiting,Mesop_fish,0.1028081106700668
16,Blue_whiting,Norwegian_ssh,0.011029669530499699
16,Blue_whiting,Redfish,0.017300801200829975
16,Blue_whiting,Squid,6.33429106474079e-220
16,Blue_whiting,Unid_Fish,0.003092740833420278
16,Blue_whiting,Unid_Invert,0
16,Blue_whiting,Unid_Plankton,0.08646877198510065
17,Blue_whiting,Capelin,0.0073160076978414056
17,Blue_whiting,Large_phytop,4.831730353091358e-36
17,Blue_whiting,Large_zooplankton,0.6720692815952256
17,Blue_whiting,Medium_zooplankton,0.06485849761419038
17,Blue_whiting,Mesop_fish,0.09014986298374478
17,Blue_whiting,Norwegian_ssh,1.855992857015516e-4
17,Blue_whiting,Redfish,0.01837631509703304
17,Blue_whiting,Squid,0
17,Blue_whiting,Unid_Fish,0.017835420288334784
17,Blue_whiting,Unid_Invert,0
17,Blue_whiting,Unid_Plankton,0.1292090154379284
18,Blue_whiting,Capelin,0.019481440451824632
18,Blue_whiting,Large_phytop,7.381832468880689e-41
18,Blue_whiting,Large_zooplankton,0.6358897105823025
18,Blue_whiting,Medium_zooplankton,0.11283029115049796
18,Blue_whiting,Mesop_fish,0.06277081937835133
18,Blue_whiting,Norwegian_ssh,1.2017788219535198e-7
18,Blue_whiting,Redfish,0.039685070415189
18,Blue_whiting,Squid,0
18,Blue_whiting,Unid_Fish,0.01870099665434462
18,Blue_whiting,Unid_Invert,0
18,Blue_whiting,Unid_Plankton,0.11064155118960782
19,Blue_whiting,Capelin,0.009547122264276281
19,Blue_whiting,Large_phytop,0.0010320362787348614
19,Blue_whiting,Large_zooplankton,0.6475053098751795
19,Blue_whiting,Medium_zooplankton,0.09172604328326447
19,Blue_whiting,Mesop_fish,0.08036666634875501
19,Blue_whiting,Norwegian_ssh,2.040059421478471e-8
19,Blue_whiting,Redfish,0.05165270802002667
19,Blue_whiting,Squid,1.408169557418227e-289
19,Blue_whiting,Unid_Fish,0.010773534596963692
19,Blue_whiting,Unid_Invert,0
19,Blue_whiting,Unid_Plankton,0.10739655893220534
20,Blue_whiting,Capelin,0.005049100129110403
20,Blue_whiting,Large_phytop,2.6627667408967154e-6
20,Blue_whiting,Large_zooplankton,0.6774266574702517
20,Blue_whiting,Medium_zooplankton,0.07671928195424235
20,Blue_whiting,Mesop_fish,0.10654541147450433
20,Blue_whiting,Norwegian_ssh,2.823612423936899e-18
20,Blue_whiting,Redfish,0.01103172820600786
20,Blue_whiting,Squid,0
20,Blue_whiting,Unid_Fish,0.009531983473033596
20,Blue_whiting,Unid_Invert,0
20,Blue_whiting,Unid_Plankton,0.11369317452610891
21,Blue_whiting,Capelin,0.0038132047009166604
21,Blue_whiting,Large_phytop,1.616822148078264e-21
21,Blue_whiting,Large_zooplankton,0.568660821253956
21,Blue_whiting,Medium_zooplankton,0.11476100536655855
21,Blue_whiting,Mesop_fish,0.1180333123515956
21,Blue_whiting,Norwegian_ssh,7.527929790004525e-6
21,Blue_whiting,Redfish,0.04656436903819753
21,Blue_whiting,Squid,4.866422159076506e-239
21,Blue_whiting,Unid_Fish,0.012141708292277537
21,Blue_whiting,Unid_Invert,0
21,Blue_whiting,Unid_Plankton,0.1360180510667081
22,Blue_whiting,Capelin,2.972072546233253e-4
22,Blue_whiting,Large_phytop,2.487308816021474e-175
22,Blue_whiting,Large_zooplankton,0.6046734771328053
22,Blue_whiting,Medium_zooplankton,0.1127888095192253
22,Blue_whiting,Mesop_fish,0.12913283448640825
22,Blue_whiting,Norwegian_ssh,1.3887983172749175e-7
22,Blue_whiting,Redfish,0.0037276338450256585
22,Blue_whiting,Squid,0
22,Blue_whiting,Unid_Fish,0.05354338521124127
22,Blue_whiting,Unid_Invert,0
22,Blue_whiting,Unid_Plankton,0.0958365136708391
23,Blue_whiting,Capelin,0.007669140810291078
23,Blue_whiting,Large_phytop,2.3011041329120306e-28
23,Blue_whiting,Large_zooplankton,0.6494122173774309
23,Blue_whiting,Medium_zooplankton,0.0841347838407366
23,Blue_whiting,Mesop_fish,0.16014972268829075
23,Blue_whiting,Norwegian_ssh,5.644023818928457e-4
23,Blue_whiting,Redfish,0.02741036417995922
23,Blue_whiting,Squid,0
23,Blue_whiting,Unid_Fish,0.008684185092710241
23,Blue_whiting,Unid_Invert,0
23,Blue_whiting,Unid_Plankton,0.061975183628688306
24,Blue_whiting,Capelin,0.007308747812671656
24,Blue_whiting,Large_phytop,0
24,Blue_whiting,Large_zooplankton,0.5401570668199104
24,Blue_whiting,Medium_zooplankton,0.07864503197041478
24,Blue_whiting,Mesop_fish,0.09367858791779476
24,Blue_whiting,Norwegian_ssh,2.209934903635725e-44
24,Blue_whiting,Redfish,0.005945748529915163
24,Blue_whiting,Squid,0
24,Blue_whiting,Unid_Fish,0.03850181477580807
24,Blue_whiting,Unid_Invert,0
24,Blue_whiting,Unid_Plankton,0.23576300217348523
25,Blue_whiting,Capelin,0.00929602207659994
25,Blue_whiting,Large_phytop,9.121737365260152e-15
25,Blue_whiting,Large_zooplankton,0.48997913344168853
25,Blue_whiting,Medium_zooplankton,0.11070693698923978
25,Blue_whiting,Mesop_fish,0.1664176948024932
25,Blue_whiting,Norwegian_ssh,3.9179273894049437e-7
25,Blue_whiting,Redfish,0.029116922595930454
25,Blue_whiting,Squid,5.000100640069462e-80
25,Blue_whiting,Unid_Fish,0.04522857361159515
25,Blue_whiting,Unid_Invert,0
25,Blue_whiting,Unid_Plankton,0.1492543246897049
26,Blue_whiting,Capelin,0.0028419220021606855
26,Blue_whiting,Large_phytop,0
26,Blue_whiting,Large_zooplankton,0.5371504574857023
26,Blue_whiting,Medium_zooplankton,0.0692395479711358
26,Blue_whiting,Mesop_fish,0.1641639051766898
26,Blue_whiting,Norwegian_ssh,1.8752763987898722e-4
26,Blue_whiting,Redfish,0.0353927697347602
26,Blue_whiting,Squid,1.3105969545307593e-132
26,Blue_whiting,Unid_Fish,0.038123625038138466
26,Blue_whiting,Unid_Invert,0
26,Blue_whiting,Unid_Plankton,0.15290024495153368
27,Blue_whiting,Capelin,0.023238634043190435
27,Blue_whiting,Large_phytop,1.994801128902241e-13
27,Blue_whiting,Large_zooplankton,0.6221444750547434
27,Blue_whiting,Medium_zooplankton,0.1094374203308138
27,Blue_whiting,Mesop_fish,0.05051250769906198
27,Blue_whiting,Norwegian_ssh,1.8529763880435626e-5
27,Blue_whiting,Redfish,0.00566670316001954
27,Blue_whiting,Squid,0
27,Blue_whiting,Unid_Fish,0.030118562906111868
27,Blue_whiting,Unid_Invert,0
27,Blue_whiting,Unid_Plankton,0.1588631670419791
28,Blue_whiting,Capelin,0.0010810240055002791
28,Blue_whiting,Large_phytop,0
28,Blue_whiting,Large_zooplankton,0.45640880750488433
28,Blue_whiting,Medium_zooplankton,0.07117093988269828
28,Blue_whiting,Mesop_fish,0.21578223354007764
28,Blue_whiting,Norwegian_ssh,1.063856958571665e-56
28,Blue_whiting,Redfish,0.008537014902648622
28,Blue_whiting,Squid,0
28,Blue_whiting,Unid_Fish,0.033398829139390906
28,Blue_whiting,Unid_Invert,0
28,Blue_whiting,Unid_Plankton,0.21362115102479998
29,Blue_whiting,Capelin,6.422195920430548e-5
29,Blue_whiting,Large_phytop,3.579302100386718e-7
29,Blue_whiting,Large_zooplankton,0.5978421402773287
29,Blue_whiting,Medium_zooplankton,0.08148256823018729
29,Blue_whiting,Mesop_fish,0.1072885863570355
29,Blue_whiting,Norwegian_ssh,7.676813401982656e-5
29,Blue_whiting,Redfish,0.03740893161766965
29,Blue_whiting,Squid,6.47924808612417e-138
29,Blue_whiting,Unid_Fish,0.0376686550908709
29,Blue_whiting,Unid_Invert,7.983409488027931e-81
29,Blue_whiting,Unid_Plankton,0.1381677704034737
30,Blue_whiting,Capelin,0.0016162731082198336
30,Blue_whiting,Large_phytop,4.344538812004349e-88
30,Blue_whiting,Large_zooplankton,0.5633617427128331
30,Blue_whiting,Medium_zooplankton,0.1127802895635712
30,Blue_whiting,Mesop_fish,0.12500210999867703
30,Blue_whiting,Norwegian_ssh,2.28562095416663e-27
30,Blue_whiting,Redfish,0.010433813063651941
30,Blue_whiting,Squid,1.4844643604917285e-200
30,Blue_whiting,Unid_Fish,0.06933655111171876
30,Blue_whiting,Unid_Invert,0
30,Blue_whiting,Unid_Plankton,0.1174692204413281
31,Blue_whiting,Capelin,0.007023038357268518
31,Blue_whiting,Large_phytop,1.1439017209082993e-147
31,Blue_whiting,Large_zooplankton,0.6367190602847008
31,Blue_whiting,Medium_zooplankton,0.08117930940548573
31,Blue_whiting,Mesop_fish,0.14651850539457847
31,Blue_whiting,Norwegian_ssh,5.99564030848873e-35
31,Blue_whiting,Redfish,0.006373077453395491
31,Blue_whiting,Squid,3.042789095605587e-228
31,Blue_whiting,Unid_Fish,0.025616927011731298
31,Blue_whiting,Unid_Invert,0
31,Blue_whiting,Unid_Plankton,0.09657008209283958
32,Blue_whiting,Capelin,0.005555059111720568
32,Blue_whiting,Large_phytop,3.235830880426998e-5
32,Blue_whiting,Large_zooplankton,0.691893424552033
32,Blue_whiting,Medium_zooplankton,0.0741785347983013
32,Blue_whiting,Mesop_fish,0.06309584540779745
32,Blue_whiting,Norwegian_ssh,9.847367415454403e-5
32,Blue_whiting,Redfish,0.015235395454233091
32,Blue_whiting,Squid,6.248521549719395e-273
32,Blue_whiting,Unid_Fish,0.047686095433036736
32,Blue_whiting,Unid_Invert,0
32,Blue_whiting,Unid_Plankton,0.1022248132599191
33,Blue_whiting,Capelin,0.004456732667612884
33,Blue_whiting,Large_phytop,1.1224114055638025e-27
33,Blue_whiting,Large_zooplankton,0.47655810992594017
33,Blue_whiting,Medium_zooplankton,0.10220127097639742
33,Blue_whiting,Mesop_fish,0.22256147985061828
33,Blue_whiting,Norwegian_ssh,3.4264103940717087e-7
33,Blue_whiting,Redfish,0.018191323741248752
33,Blue_whiting,Squid,0
33,Blue_whiting,Unid_Fish,0.047341477176656196
33,Blue_whiting,Unid_Invert,2.3707906396905907e-59
33,Blue_whiting,Unid_Plankton,0.1286892630204869
34,Blue_whiting,Capelin,0.006027410347715296
34,Blue_whiting,Large_phytop,7.42190651864525e-11
34,Blue_whiting,Large_zooplankton,0.5674256859887532
34,Blue_whiting,Medium_zooplankton,0.05093240734762215
34,Blue_whiting,Mesop_fish,0.17143588735199633
34,Blue_whiting,Norwegian_ssh,2.158365367588095e-9
34,Blue_whiting,Redfish,0.011052818038476318
34,Blue_whiting,Squid,0
34,Blue_whiting,Unid_Fish,0.010348335169059067
34,Blue_whiting,Unid_Invert,0
34,Blue_whiting,Unid_Plankton,0.1827774535237933
35,Blue_whiting,Capelin,0.02024432769068976
35,Blue_whiting,Large_phytop,1.472913912181052e-57
35,Blue_whiting,Large_zooplankton,0.6713410097153426
35,Blue_whiting,Medium_zooplankton,0.0677899016220045
35,Blue_whiting,Mesop_fish,0.12079436286767932
35,Blue_whiting,Norwegian_ssh,3.0679101931859477e-13
35,Blue_whiting,Redfish,0.018984332390288693
35,Blue_whiting,Squid,1.220492896885395e-89
35,Blue_whiting,Unid_Fish,0.020782300478519804
35,Blue_whiting,Unid_Invert,0
35,Blue_whiting,Unid_Plankton,0.08006376523516841
36,Blue_whiting,Capelin,0.018860844364223642
36,Blue_whiting,Large_phytop,8.200013810358414e-103
36,Blue_whiting,Large_zooplankton,0.5792945952057497
36,Blue_whiting,Medium_zooplankton,0.05846277956850032
36,Blue_whiting,Mesop_fish,0.15949917122486656
36,Blue_whiting,Norwegian_ssh,8.643787341958327e-12
36,Blue_whiting,Redfish,0.01734164761793312
36,Blue_whiting,Squid,0
36,Blue_whiting,Unid_Fish,0.007913540615994925
36,Blue_whiting,Unid_Invert,0
36,Blue_whiting,Unid_Plankton,0.15862742139408806
37,Blue_whiting,Capelin,0.0030787570406915115
37,Blue_whiting,Large_phytop,4.194217284217963e-50
37,Blue_whiting,Large_zooplankton,0.5802426997754594
37,Blue_whiting,Medium_zooplankton,0.0380141750895331
37,Blue_whiting,Mesop_fish,0.17410072905905793
37,Blue_whiting,Norwegian_ssh,9.87633238686787e-29
37,Blue_whiting,Redfish,0.021857071394964137
37,Blue_whiting,Squid,0
37,Blue_whiting,Unid_Fish,0.0724425745436912
37,Blue_whiting,Unid_Invert,0
37,Blue_whiting,Unid_Plankton,0.11026399309660276
38,Blue_whiting,Capelin,0.013502156066844118
38,Blue_whiting,Large_phytop,4.789203939573551e-19
38,Blue_whiting,Large_zooplankton,0.6499268874005772
38,Blue_whiting,Medium_zooplankton,0.06708132719888317
38,Blue_whiting,Mesop_fish,0.13551636846191598
38,Blue_whiting,Norwegian_ssh,4.2646383850792736e-10
38,Blue_whiting,Redfish,0.015619020377780351
38,Blue_whiting,Squid,8.0206941839421805e-137
38,Blue_whiting,Unid_Fish,0.05410116121523018
38,Blue_whiting,Unid_Invert,0
38,Blue_whiting,Unid_Plankton,0.064253078852305065
39,Blue_whiting,Capelin,0.03425700180507245
39,Blue_whiting,Large_phytop,1.6181512669848032e-79
39,Blue_whiting,Large_zooplankton,0.5650706274501832
39,Blue_whiting,Medium_zooplankton,0.0905594711790387
39,Blue_whiting,Mesop_fish,0.10406189735106765
39,Blue_whiting,Norwegian_ssh,8.579848297695315e-8
39,Blue_whiting,Redfish,0.06641355941618743
39,Blue_whiting,Squid,4.676872651024823e-205
39,Blue_whiting,Unid_Fish,0.018545162857285014
39,Blue_whiting,Unid_Invert,0
39,Blue_whiting,Unid_Plankton,0.12109219414268256
40,Blue_whiting,Capelin,0.007379986233598219
40,Blue_whiting,Large_phytop,8.989108569925341e-53
40,Blue_whiting,Large_zooplankton,0.6240225174084189
40,Blue_whiting,Medium_zooplankton,0.08595158838992917
40,Blue_whiting,Mesop_fish,0.17058122355020539
40,Blue_whiting,Norwegian_ssh,1.0668127215477211e-27
40,Blue_whiting,Redfish,0.012773660767566133
40,Blue_whiting,Squid,7.161153383918891e-20
40,Blue_whiting,Unid_Fish,0.04733012285413599
40,Blue_whiting,Unid_Invert,0
40,Blue_whiting,Unid_Plankton,0.051960900796146216
41,Blue_whiting,Capelin,0.016099865146055416
41,Blue_whiting,Large_phytop,3.5500538425704546e-160
41,Blue_whiting,Large_zooplankton,0.5817027524659686
41,Blue_whiting,Medium_zooplankton,0.09327457595171092
41,Blue_whiting,Mesop_fish,0.11398719611445447
41,Blue_whiting,Norwegian_ssh,4.1355955767859516e-5
41,Blue_whiting,Redfish,0.025646760134676868
41,Blue_whiting,Squid,0
41,Blue_whiting,Unid_Fish,0.027040085608358085
41,Blue_whiting,Unid_Invert,0
41,Blue_whiting,Unid_Plankton,0.14220740862300774
42,Blue_whiting,Capelin,0.004838503784910919
42,Blue_whiting,Large_phytop,4.043876775580976e-90
42,Blue_whiting,Large_zooplankton,0.6137329535533304
42,Blue_whiting,Medium_zooplankton,0.08005618003109229
42,Blue_whiting,Mesop_fish,0.1248039339241899
42,Blue_whiting,Norwegian_ssh,5.490282794229142e-26
42,Blue_whiting,Redfish,0.011585970877973409
42,Blue_whiting,Squid,7.811167850472285e-202
42,Blue_whiting,Unid_Fish,0.01217676504445494
42,Blue_whiting,Unid_Invert,3.626561208861832e-81
42,Blue_whiting,Unid_Plankton,0.15280569278404815
43,Blue_whiting,Capelin,0.00280134136328204
43,Blue_whiting,Large_phytop,3.152958994494705e-64
43,Blue_whiting,Large_zooplankton,0.5628417714597687
43,Blue_whiting,Medium_zooplankton,0.0646470296107215
43,Blue_whiting,Mesop_fish,0.1914187124198945
43,Blue_whiting,Norwegian_ssh,5.84556941253179e-13
43,Blue_whiting,Redfish,0.004254021807807542
43,Blue_whiting,Squid,0
43,Blue_whiting,Unid_Fish,0.023861595761330363
43,Blue_whiting,Unid_Invert,0
43,Blue_whiting,Unid_Plankton,0.150175527576611
44,Blue_whiting,Capelin,0.04056117845901773
44,Blue_whiting,Large_phytop,5.608239137674881e-5
44,Blue_whiting,Large_zooplankton,0.5028131828772342
44,Blue_whiting,Medium_zooplankton,0.1172974382740709
44,Blue_whiting,Mesop_fish,0.10733587144192425
44,Blue_whiting,Norwegian_ssh,1.9062337328985316e-5
44,Blue_whiting,Redfish,0.015109751064062647
44,Blue_whiting,Squid,1.936139149911274e-28
44,Blue_whiting,Unid_Fish,0.04605267229661055
44,Blue_whiting,Unid_Invert,0
44,Blue_whiting,Unid_Plankton,0.17075476085837385
45,Blue_whiting,Capelin,0.0028637803843408324
45,Blue_whiting,Large_phytop,3.4271508447430877e-9
45,Blue_whiting,Large_zooplankton,0.6003877825534358
45,Blue_whiting,Medium_zooplankton,0.13847135832164625
45,Blue_whiting,Mesop_fish,0.09444575225285624
45,Blue_whiting,Norwegian_ssh,2.9745319542794867e-5
45,Blue_whiting,Redfish,0.020562141717299507
45,Blue_whiting,Squid,0
45,Blue_whiting,Unid_Fish,0.03803916112308478
45,Blue_whiting,Unid_Invert,0
45,Blue_whiting,Unid_Plankton,0.10520027490064285
46,Blue_whiting,Capelin,0.029480360506814345
46,Blue_whiting,Large_phytop,3.309787904101908e-6
46,Blue_whiting,Large_zooplankton,0.6303415030170193
46,Blue_whiting,Medium_zooplankton,0.06780990285960015
46,Blue_whiting,Mesop_fish,0.07312136477365665
46,Blue_whiting,Norwegian_ssh,2.92676610690268e-11
46,Blue_whiting,Redfish,0.01020414306241167
46,Blue_whiting,Squid,6.94448332860761e-213
46,Blue_whiting,Unid_Fish,0.017447939881603744
46,Blue_whiting,Unid_Invert,0
46,Blue_whiting,Unid_Plankton,0.17159147608172232
47,Blue_whiting,Capelin,0.0030735692261301554
47,Blue_whiting,Large_phytop,6.26462099409723e-9
47,Blue_whiting,Large_zooplankton,0.6466073758817457
47,Blue_whiting,Medium_zooplankton,0.08697713048511303
47,Blue_whiting,Mesop_fish,0.07702918270106124
47,Blue_whiting,Norwegian_ssh,3.9153001726562966e-31
47,Blue_whiting,Redfish,0.021299374685939662
47,Blue_whiting,Squid,0
47,Blue_whiting,Unid_Fish,0.051611557765672375
47,Blue_whiting,Unid_Invert,0
47,Blue_whiting,Unid_Plankton,0.11340180298971686
48,Blue_whiting,Capelin,0.01471725158521768
48,Blue_whiting,Large_phytop,2.5793131200973032e-51
48,Blue_whiting,Large_zooplankton,0.5290282545450236
48,Blue_whiting,Medium_zooplankton,0.049823473933113836
48,Blue_whiting,Mesop_fish,0.2029481021173799
48,Blue_whiting,Norwegian_ssh,2.3615000427332466e-28
48,Blue_whiting,Redfish,0.027172062254011538
48,Blue_whiting,Squid,0
48,Blue_whiting,Unid_Fish,0.022789898258899453
48,Blue_whiting,Unid_Invert,1.444438557666585e-301
48,Blue_whiting,Unid_Plankton,0.15352095730635412
49,Blue_whiting,Capelin,0.006246544760661621
49,Blue_whiting,Large_phytop,1.0406637776602401e-23
49,Blue_whiting,Large_zooplankton,0.6252358192115895
49,Blue_whiting,Medium_zooplankton,0.09720038031141454
49,Blue_whiting,Mesop_fish,0.13975460710724186
49,Blue_whiting,Norwegian_ssh,2.6954497712733146e-37
