year,species,prey,totdietComp
98,Blue_whiting,Large_zooplankton,0.36064000323942635
98,Blue_whiting,Medium_zooplankton,0.5769537834247949
98,Blue_whiting,Norwegian_ssh,7.941824441148547e-8
99,Blue_whiting,Large_phytop,0.08226432846247655
99,Blue_whiting,Large_zooplankton,0.3575289226950796
99,Blue_whiting,Medium_zooplankton,0.5602066572312129
99,Blue_whiting,Norwegian_ssh,9.161123097839843e-8
100,Blue_whiting,Large_phytop,0.10125200878059751
100,Blue_whiting,Large_zooplankton,0.33854708296778163
100,Blue_whiting,Medium_zooplankton,0.5602008375659809
100,Blue_whiting,Norwegian_ssh,7.068563987736047e-8
101,Blue_whiting,Large_phytop,0.03230233952259503
101,Blue_whiting,Large_zooplankton,0.3700646578160231
101,Blue_whiting,Medium_zooplankton,0.5976327882594131
101,Blue_whiting,Norwegian_ssh,2.1440196885388886e-7
102,Blue_whiting,Large_phytop,0.012289553250003405
102,Blue_whiting,Large_zooplankton,0.37765945125560874
102,Blue_whiting,Medium_zooplankton,0.6100508651903719
102,Blue_whiting,Norwegian_ssh,1.303040159908398e-7
103,Blue_whiting,Large_phytop,0.03801519674142375
103,Blue_whiting,Large_zooplankton,0.36799380502469203
103,Blue_whiting,Medium_zooplankton,0.5939909591494927
103,Blue_whiting,Norwegian_ssh,3.908439155206919e-8
104,Blue_whiting,Large_phytop,0.08078081841752056
104,Blue_whiting,Large_zooplankton,0.3631783537772855
104,Blue_whiting,Medium_zooplankton,0.5560407103900744
104,Blue_whiting,Norwegian_ssh,1.1741511947719519e-7
105,Blue_whiting,Large_phytop,0.08754161089322068
105,Blue_whiting,Large_zooplankton,0.3542037245397616
105,Blue_whiting,Medium_zooplankton,0.5582546009645494
105,Blue_whiting,Norwegian_ssh,6.360246815221061e-8
106,Blue_whiting,Large_phytop,0.16583159586594573
106,Blue_whiting,Large_zooplankton,0.3342044908000596
106,Blue_whiting,Medium_zooplankton,0.49996388664527347
106,Blue_whiting,Norwegian_ssh,2.6688721184865217e-8
107,Blue_whiting,Large_phytop,0.03408261584110787
107,Blue_whiting,Large_zooplankton,0.38889675751732106
107,Blue_whiting,Medium_zooplankton,0.5770206055161422
107,Blue_whiting,Norwegian_ssh,2.1125428976010234e-8
108,Blue_whiting,Large_phytop,0.06310171602560519
108,Blue_whiting,Large_zooplankton,0.3736248128724009
108,Blue_whiting,Medium_zooplankton,0.5632733657450534
108,Blue_whiting,Norwegian_ssh,1.0535694036945259e-7
109,Blue_whiting,Large_phytop,0.05418664523824676
109,Blue_whiting,Large_zooplankton,0.3763592682736584
109,Blue_whiting,Medium_zooplankton,0.5694540433899171
109,Blue_whiting,Norwegian_ssh,4.309817754829382e-8
110,Blue_whiting,Large_phytop,0.38932854553266694
110,Blue_whiting,Large_zooplankton,0.23364102595422637
110,Blue_whiting,Medium_zooplankton,0.37703040328467596
110,Blue_whiting,Norwegian_ssh,2.522843070763196e-8
111,Blue_whiting,Large_phytop,0.07056495461828233
111,Blue_whiting,Large_zooplankton,0.3749220086302234
111,Blue_whiting,Medium_zooplankton,0.5545130088910616
111,Blue_whiting,Norwegian_ssh,2.7860432681761422e-8
112,Blue_whiting,Large_phytop,0.044775145480735926
112,Blue_whiting,Large_zooplankton,0.3893902276385644
112,Blue_whiting,Medium_zooplankton,0.5658346268582426
112,Blue_whiting,Norwegian_ssh,2.245710787972327e-11
113,Blue_whiting,Large_phytop,0.060351200073177375
113,Blue_whiting,Large_zooplankton,0.36830536341136366
113,Blue_whiting,Medium_zooplankton,0.5713434270702026
113,Blue_whiting,Norwegian_ssh,9.445256378053451e-9
114,Blue_whiting,Large_phytop,0.13462330033351724
114,Blue_whiting,Large_zooplankton,0.3424596445623315
114,Blue_whiting,Medium_zooplankton,0.5229169935482129
114,Blue_whiting,Norwegian_ssh,6.155593841114769e-8
115,Blue_whiting,Large_phytop,0.5932666708833094
115,Blue_whiting,Large_zooplankton,0.16659738821062148
115,Blue_whiting,Medium_zooplankton,0.24013588786037748
115,Blue_whiting,Norwegian_ssh,5.3045691579755964e-8
116,Blue_whiting,Large_phytop,0.12965927522531617
116,Blue_whiting,Large_zooplankton,0.33336362269061903
116,Blue_whiting,Medium_zooplankton,0.5369770498801292
116,Blue_whiting,Norwegian_ssh,5.220393576115101e-8
117,Blue_whiting,Large_phytop,0.664824478358829
117,Blue_whiting,Large_zooplankton,0.13587520915494372
117,Blue_whiting,Medium_zooplankton,0.1993002582965959
117,Blue_whiting,Norwegian_ssh,5.4189631481129586e-8
118,Blue_whiting,Large_phytop,0.013771954490854376
118,Blue_whiting,Large_zooplankton,0.3792233781031566
118,Blue_whiting,Medium_zooplankton,0.6070044491907208
118,Blue_whiting,Norwegian_ssh,2.18215268313033e-7
119,Blue_whiting,Large_phytop,0.01833714111614904
119,Blue_whiting,Large_zooplankton,0.3949977576867323
119,Blue_whiting,Medium_zooplankton,0.5866648673743687
119,Blue_whiting,Norwegian_ssh,2.3382275004114924e-7
120,Blue_whiting,Large_phytop,0.012784313492109154
120,Blue_whiting,Large_zooplankton,0.38013149569931365
120,Blue_whiting,Medium_zooplankton,0.6070839631643898
120,Blue_whiting,Norwegian_ssh,2.276441873935062e-7
121,Blue_whiting,Large_phytop,0.030646989599211517
121,Blue_whiting,Large_zooplankton,0.3893778548923779
121,Blue_whiting,Medium_zooplankton,0.5799749976995343
121,Blue_whiting,Norwegian_ssh,1.578088762345102e-7
122,Blue_whiting,Large_phytop,0.0019751958766769766
122,Blue_whiting,Large_zooplankton,0.38620026865037155
122,Blue_whiting,Medium_zooplankton,0.6118242097867707
122,Blue_whiting,Norwegian_ssh,3.25686180802432e-7
123,Blue_whiting,Large_phytop,0.00451455451293878
123,Blue_whiting,Large_zooplankton,0.3953560855489484
123,Blue_whiting,Medium_zooplankton,0.6001293599381128
124,Blue_whiting,Large_phytop,0.5233622549979023
124,Blue_whiting,Large_zooplankton,0.19094639200992486
124,Blue_whiting,Medium_zooplankton,0.2856912150388383
124,Blue_whiting,Norwegian_ssh,1.3795333436375357e-7
125,Blue_whiting,Large_phytop,0.016589547916777123
125,Blue_whiting,Large_zooplankton,0.3924137832154023
125,Blue_whiting,Medium_zooplankton,0.5909961529289631
125,Blue_whiting,Norwegian_ssh,5.159388574033364e-7
126,Blue_whiting,Large_phytop,0.6549320886514886
126,Blue_whiting,Large_zooplankton,0.1373505694302801
126,Blue_whiting,Medium_zooplankton,0.2077170857301985
126,Blue_whiting,Norwegian_ssh,2.5618803266377994e-7
127,Blue_whiting,Large_phytop,0.032608430301370665
127,Blue_whiting,Large_zooplankton,0.3754291836751379
127,Blue_whiting,Medium_zooplankton,0.5919614813611276
127,Blue_whiting,Norwegian_ssh,9.0466236394382e-7
128,Blue_whiting,Large_phytop,0.012389133639944755
128,Blue_whiting,Large_zooplankton,0.4001159385652472
128,Blue_whiting,Medium_zooplankton,0.5874943375993383
128,Blue_whiting,Norwegian_ssh,5.901954698411633e-7
129,Blue_whiting,Large_phytop,0.01629773945635893
129,Blue_whiting,Large_zooplankton,0.3736710780234877
129,Blue_whiting,Medium_zooplankton,0.6100311825201532
130,Blue_whiting,Large_phytop,0.031443199968322594
130,Blue_whiting,Large_zooplankton,0.39396168045094315
130,Blue_whiting,Medium_zooplankton,0.5745945516296709
130,Blue_whiting,Norwegian_ssh,5.679510631395068e-7
131,Blue_whiting,Large_phytop,0.021605462313736338
131,Blue_whiting,Large_zooplankton,0.3700198916779571
131,Blue_whiting,Medium_zooplankton,0.6083741855047289
131,Blue_whiting,Norwegian_ssh,4.605035774723951e-7
132,Blue_whiting,Large_phytop,0.035526943861356644
132,Blue_whiting,Large_zooplankton,0.37900632740635426
132,Blue_whiting,Medium_zooplankton,0.5854663604816599
132,Blue_whiting,Norwegian_ssh,3.6825062926516015e-7
133,Blue_whiting,Large_phytop,0.29356227837618903
133,Blue_whiting,Large_zooplankton,0.2843112199632148
133,Blue_whiting,Medium_zooplankton,0.42212555020399
133,Blue_whiting,Norwegian_ssh,9.514566062713982e-7
134,Blue_whiting,Large_phytop,0.7623337894450898
