species,year,sizeclass1,sizeclass2,sizeclass3,sizeclass4,sizeclass5
Long_rough_dab,52,NA,868,1498,3227,4348
Long_rough_dab,53,NA,856,1489,3232,4362
Long_rough_dab,54,NA,842,1504,3243,4352
Long_rough_dab,55,NA,885,1498,3215,4342
Long_rough_dab,56,NA,917,1483,3122,4416
Long_rough_dab,57,NA,876,1467,3136,4461
Long_rough_dab,58,NA,870,1461,3183,4428
Long_rough_dab,59,NA,844,1458,3173,4466
Long_rough_dab,60,NA,873,1498,3221,4343
Long_rough_dab,61,NA,912,1503,3088,4437
Long_rough_dab,62,NA,851,1536,3187,4358
Long_rough_dab,63,NA,887,1550,3165,4346
Long_rough_dab,64,NA,876,1550,3201,4319
Long_rough_dab,65,NA,904,1562,3183,4303
Long_rough_dab,66,NA,895,1559,3169,4323
Long_rough_dab,67,NA,912,1565,3190,4279
Long_rough_dab,68,NA,899,1525,3184,4340
Long_rough_dab,69,NA,901,1542,3219,4289
Long_rough_dab,70,NA,902,1518,3173,4349
Long_rough_dab,71,NA,911,1531,3209,4297
Long_rough_dab,72,NA,898,1538,3196,4315
Long_rough_dab,73,NA,934,1542,3222,4240
Long_rough_dab,74,NA,895,1534,3235,4282
Long_rough_dab,75,NA,875,1463,3172,4431
Long_rough_dab,76,NA,885,1491,3145,4418
Long_rough_dab,77,NA,888,1490,3215,4351
Long_rough_dab,78,NA,900,1547,3203,4287
Long_rough_dab,79,NA,947,1530,3151,4311
Long_rough_dab,80,NA,890,1536,3190,4324
Long_rough_dab,81,NA,888,1513,3161,4380
Long_rough_dab,82,NA,899,1555,3282,4209
Long_rough_dab,83,NA,905,1504,3155,4368
Long_rough_dab,84,NA,884,1500,3244,4310
Long_rough_dab,85,NA,883,1505,3227,4326
Long_rough_dab,86,NA,877,1459,3231,4375
Long_rough_dab,87,NA,895,1465,3154,4426
Long_rough_dab,88,NA,880,1456,3215,4392
Long_rough_dab,89,NA,888,1486,3193,4370
Long_rough_dab,90,NA,854,1500,3277,4313
Long_rough_dab,91,NA,905,1487,3168,4377
Long_rough_dab,92,NA,903,1479,3230,4330
Long_rough_dab,93,NA,917,1477,3163,4380
Long_rough_dab,94,NA,858,1426,3191,4465
Long_rough_dab,95,NA,885,1461,3225,4361
Long_rough_dab,96,NA,848,1436,3203,4445
Long_rough_dab,97,NA,883,1494,3252,4308
Long_rough_dab,98,NA,885,1469,3221,4361
Long_rough_dab,99,NA,902,1462,3211,4358
Long_rough_dab,100,NA,882,1437,3173,4436
Long_rough_dab,101,NA,869,1441,3245,4374
Long_rough_dab,102,NA,870,1451,3251,4357
Long_rough_dab,103,NA,859,1442,3175,4457
Long_rough_dab,104,NA,895,1423,3151,4457
Long_rough_dab,105,NA,896,1474,3192,4370
Long_rough_dab,106,NA,886,1448,3236,4362
Long_rough_dab,107,NA,883,1428,3176,4443
Long_rough_dab,108,NA,910,1453,3171,4401
Long_rough_dab,109,NA,869,1447,3256,4363
Long_rough_dab,110,NA,902,1460,3184,4386
Long_rough_dab,111,NA,901,1469,3189,4379
Long_rough_dab,112,NA,863,1418,3210,4446
Long_rough_dab,113,NA,915,1461,3130,4426
Long_rough_dab,114,NA,886,1421,3133,4484
Long_rough_dab,115,NA,891,1424,3176,4437
Long_rough_dab,116,NA,873,1423,3192,4431
Long_rough_dab,117,NA,921,1432,3140,4433
Long_rough_dab,118,NA,823,1444,3276,4384
Long_rough_dab,119,NA,874,1437,3194,4430
Long_rough_dab,120,NA,870,1445,3171,4441
Long_rough_dab,121,NA,859,1437,3204,4424
Long_rough_dab,122,NA,873,1418,3148,4490
Long_rough_dab,123,NA,870,1406,3276,4381
Long_rough_dab,124,NA,849,1419,3225,4430
Long_rough_dab,125,NA,857,1413,3261,4396
Long_rough_dab,126,NA,874,1392,3209,4446
Long_rough_dab,127,NA,877,1414,3260,4371
Long_rough_dab,128,NA,862,1395,3189,4472
Long_rough_dab,129,NA,879,1391,3194,4452
Long_rough_dab,130,NA,856,1383,3134,4549
Long_rough_dab,131,NA,838,1382,3216,4486
Long_rough_dab,132,NA,872,1411,3196,4444
Long_rough_dab,133,NA,851,1382,3255,4436
Long_rough_dab,134,NA,877,1377,3218,4449
Long_rough_dab,135,NA,850,1392,3227,4454
Long_rough_dab,136,NA,868,1409,3224,4419
Long_rough_dab,137,NA,876,1420,3177,4448
Long_rough_dab,138,NA,856,1382,3217,4466
Long_rough_dab,139,NA,861,1388,3193,4482
Long_rough_dab,140,NA,872,1400,3186,4457
Long_rough_dab,141,NA,879,1385,3209,4457
Long_rough_dab,142,NA,859,1391,3199,4471
Long_rough_dab,143,NA,835,1344,3202,4539
Long_rough_dab,144,NA,846,1363,3266,4442
North_atl_cod,1,NA,29,2833,7052,48
North_atl_cod,2,NA,19,1826,8084,41
North_atl_cod,3,NA,6,843,9008,114
North_atl_cod,4,NA,NA,421,9311,238
North_atl_cod,5,NA,NA,179,9322,468
North_atl_cod,6,NA,NA,89,9077,806
North_atl_cod,7,NA,NA,55,8616,1301
North_atl_cod,8,NA,NA,32,7920,2023
North_atl_cod,9,NA,NA,24,7088,2865
North_atl_cod,10,NA,NA,22,6380,3580
North_atl_cod,11,NA,NA,21,5769,4184
North_atl_cod,12,NA,NA,20,5258,4697
North_atl_cod,13,NA,NA,12,4796,5173
North_atl_cod,14,NA,NA,18,4445,5505
North_atl_cod,15,NA,NA,17,4206,5748
North_atl_cod,16,NA,NA,28,4026,5919
North_atl_cod,17,NA,NA,25,4061,5897
North_atl_cod,18,NA,NA,28,4148,5788
North_atl_cod,19,NA,NA,30,4581,5371
North_atl_cod,20,NA,NA,31,4842,5117
North_atl_cod,21,NA,NA,30,4969,4989
North_atl_cod,22,NA,NA,31,4966,4980
North_atl_cod,23,NA,NA,31,5007,4942
North_atl_cod,24,NA,NA,30,4941,5008
North_atl_cod,25,NA,NA,26,4852,5085
North_atl_cod,26,NA,NA,24,4812,5130
North_atl_cod,27,NA,NA,30,4793,5138
North_atl_cod,28,NA,NA,22,4888,5042
North_atl_cod,29,NA,NA,20,4845,5095
North_atl_cod,30,NA,NA,19,4760,5171
North_atl_cod,31,NA,NA,25,4731,5220
North_atl_cod,32,NA,NA,20,4489,5475
North_atl_cod,33,NA,NA,25,4512,5436
North_atl_cod,34,NA,NA,22,4521,5431
North_atl_cod,35,NA,NA,18,4579,5375
North_atl_cod,36,NA,NA,11,4355,5597
North_atl_cod,37,NA,NA,14,4124,5833
North_atl_cod,38,NA,NA,13,3879,6087
North_atl_cod,39,NA,NA,17,3730,6235
North_atl_cod,40,NA,NA,20,3843,6118
North_atl_cod,41,NA,NA,23,3830,6106
North_atl_cod,42,NA,NA,19,3955,5988
North_atl_cod,43,NA,NA,25,4240,5702
North_atl_cod,44,NA,NA,24,4356,5589
North_atl_cod,45,NA,NA,20,4505,5433
North_atl_cod,46,NA,NA,15,4481,5486
North_atl_cod,47,NA,NA,14,4322,5632
North_atl_cod,48,NA,NA,19,4199,5751
North_atl_cod,49,NA,NA,15,4077,5867
North_atl_cod,50,NA,NA,18,4104,5850
North_atl_cod,51,NA,NA,19,4143,5805
North_atl_cod,52,NA,NA,14,4153,5801
North_atl_cod,53,NA,NA,13,4124,5831
North_atl_cod,54,NA,NA,14,3948,6003
North_atl_cod,55,NA,NA,12,3737,6213
North_atl_cod,56,NA,NA,15,3534,6417
North_atl_cod,57,NA,NA,17,3489,6463
North_atl_cod,58,NA,NA,13,3502,6464
North_atl_cod,59,NA,NA,13,3445,6503
North_atl_cod,60,NA,NA,12,3402,6547
North_atl_cod,61,NA,NA,14,3439,6516
North_atl_cod,62,NA,NA,12,3476,6475
North_atl_cod,63,NA,NA,15,3639,6317
North_atl_cod,64,NA,NA,17,3563,6396
North_atl_cod,65,NA,NA,13,3588,6374
North_atl_cod,66,NA,NA,17,3736,6210
North_atl_cod,67,NA,NA,13,3782,6174
North_atl_cod,68,NA,NA,14,3707,6254
North_atl_cod,69,NA,NA,12,3670,6291
North_atl_cod,70,NA,NA,14,3533,6424
North_atl_cod,71,NA,NA,11,3474,6493
North_atl_cod,72,NA,NA,15,3464,6489
North_atl_cod,73,NA,NA,13,3508,6456
North_atl_cod,74,NA,NA,13,3536,6431
North_atl_cod,75,NA,NA,17,3561,6403
North_atl_cod,76,NA,NA,13,3591,6373
North_atl_cod,77,NA,NA,17,3521,6444
North_atl_cod,78,NA,NA,13,3522,6441
North_atl_cod,79,NA,NA,17,3572,6382
North_atl_cod,80,NA,NA,11,3616,6340
North_atl_cod,81,NA,NA,14,3555,6394
North_atl_cod,82,NA,NA,13,3537,6431
North_atl_cod,83,NA,NA,17,3573,6377
North_atl_cod,84,NA,NA,18,3606,6339
North_atl_cod,85,NA,NA,12,3581,6378
North_atl_cod,86,NA,NA,13,3500,6460
North_atl_cod,87,NA,NA,13,3541,6418
North_atl_cod,88,NA,NA,13,3581,6386
North_atl_cod,89,NA,NA,13,3564,6406
North_atl_cod,90,NA,NA,17,3589,6370
North_atl_cod,91,NA,NA,17,3623,6340
North_atl_cod,92,NA,NA,10,3571,6385
North_atl_cod,93,NA,NA,13,3536,6415
North_atl_cod,94,NA,NA,13,3538,6423
North_atl_cod,95,NA,NA,13,3434,6520
North_atl_cod,96,NA,NA,13,3401,6553
North_atl_cod,97,NA,NA,13,3384,6571
North_atl_cod,98,NA,NA,12,3446,6515
North_atl_cod,99,NA,NA,14,3457,6508
North_atl_cod,100,NA,NA,11,3427,6536
North_atl_cod,101,NA,NA,12,3437,6528
North_atl_cod,102,NA,NA,16,3401,6567
North_atl_cod,103,NA,NA,15,3424,6523
North_atl_cod,104,NA,NA,13,3391,6580
North_atl_cod,105,NA,NA,13,3405,6566
North_atl_cod,106,NA,NA,13,3423,6544
North_atl_cod,107,NA,NA,13,3468,6492
North_atl_cod,108,NA,NA,13,3424,6544
North_atl_cod,109,NA,NA,17,3450,6509
North_atl_cod,110,NA,NA,13,3454,6507
North_atl_cod,111,NA,NA,13,3468,6503
North_atl_cod,112,NA,NA,10,3417,6548
North_atl_cod,113,NA,NA,17,3400,6558
North_atl_cod,114,NA,NA,13,3363,6601
North_atl_cod,115,NA,NA,10,3262,6697
North_atl_cod,116,NA,NA,13,3260,6693
North_atl_cod,117,NA,NA,13,3260,6690
North_atl_cod,118,NA,NA,13,3286,6668
North_atl_cod,119,NA,NA,13,3318,6639
North_atl_cod,120,NA,NA,13,3328,6628
North_atl_cod,121,NA,NA,12,3317,6638
North_atl_cod,122,NA,NA,13,3263,6692
North_atl_cod,123,NA,NA,18,3273,6682
North_atl_cod,124,NA,NA,14,3288,6673
North_atl_cod,125,NA,NA,17,3306,6642
North_atl_cod,126,NA,NA,10,3215,6726
North_atl_cod,127,NA,NA,11,3134,6807
North_atl_cod,128,NA,NA,13,3036,6909
North_atl_cod,129,NA,NA,11,3030,6913
North_atl_cod,130,NA,NA,14,3054,6880
North_atl_cod,131,NA,NA,17,3109,6831
North_atl_cod,132,NA,NA,13,3112,6816
North_atl_cod,133,NA,NA,13,3157,6770
North_atl_cod,134,NA,NA,16,3103,6831
North_atl_cod,135,NA,NA,17,3200,6731
North_atl_cod,136,NA,NA,13,3152,6793
North_atl_cod,137,NA,NA,13,3076,6848
North_atl_cod,138,NA,NA,13,3072,6852
North_atl_cod,139,NA,NA,14,3011,6909
North_atl_cod,140,NA,NA,14,3015,6907
North_atl_cod,141,NA,NA,17,3051,6863
North_atl_cod,142,NA,NA,13,3040,6870
North_atl_cod,143,NA,NA,18,3069,6850
North_atl_cod,144,NA,NA,13,3030,6888
Norwegian_ssh,1,NA,NA,187,1958,7850
Norwegian_ssh,2,NA,NA,4,928,9063
Norwegian_ssh,3,NA,NA,59,253,9685
Norwegian_ssh,4,NA,NA,102,210,9683
Norwegian_ssh,5,NA,NA,61,515,9408
Norwegian_ssh,6,NA,NA,61,642,9272
Norwegian_ssh,7,NA,NA,22,507,9447
Norwegian_ssh,8,NA,NA,27,377,9574
Norwegian_ssh,9,NA,NA,21,293,9664
Norwegian_ssh,10,NA,NA,49,333,9594
Norwegian_ssh,11,NA,NA,40,377,9553
Norwegian_ssh,12,NA,NA,32,410,9544
Norwegian_ssh,13,NA,NA,49,359,9571
Norwegian_ssh,14,NA,NA,14,344,9618
Norwegian_ssh,15,NA,NA,5,276,9692
Norwegian_ssh,16,NA,NA,13,170,9801
Norwegian_ssh,17,NA,NA,25,174,9781
Norwegian_ssh,18,NA,NA,59,238,9681
Norwegian_ssh,19,NA,NA,43,347,9594
Norwegian_ssh,20,NA,NA,24,412,9549
Norwegian_ssh,21,NA,NA,50,319,9618
Norwegian_ssh,22,NA,NA,38,349,9607
Norwegian_ssh,23,NA,NA,31,382,9582
Norwegian_ssh,24,NA,NA,24,313,9646
Norwegian_ssh,25,NA,NA,14,278,9705
Norwegian_ssh,26,NA,NA,42,262,9682
Norwegian_ssh,27,NA,NA,28,272,9683
Norwegian_ssh,28,NA,NA,10,299,9676
Norwegian_ssh,29,NA,NA,17,216,9755
Norwegian_ssh,30,NA,NA,13,175,9793
Norwegian_ssh,31,NA,NA,40,189,9754
Norwegian_ssh,32,NA,NA,88,219,9681
Norwegian_ssh,33,NA,NA,59,399,9528
Norwegian_ssh,34,NA,NA,14,466,9512
Norwegian_ssh,35,NA,NA,8,267,9720
Norwegian_ssh,36,NA,NA,30,159,9805
Norwegian_ssh,37,NA,NA,13,158,9823
Norwegian_ssh,38,NA,NA,10,201,9780
Norwegian_ssh,39,NA,NA,45,179,9771
Norwegian_ssh,40,NA,NA,21,231,9745
Norwegian_ssh,41,NA,NA,14,285,9700
Norwegian_ssh,42,NA,NA,75,230,9691
Norwegian_ssh,43,NA,NA,77,283,9632
Norwegian_ssh,44,NA,NA,130,542,9318
Norwegian_ssh,45,NA,NA,64,667,9261
Norwegian_ssh,46,NA,NA,52,654,9287
Norwegian_ssh,47,NA,NA,30,402,9557
Norwegian_ssh,48,NA,NA,26,326,9648
Norwegian_ssh,49,NA,NA,23,304,9665
Norwegian_ssh,50,NA,NA,23,285,9687
Norwegian_ssh,51,NA,NA,70,266,9655
Norwegian_ssh,52,NA,NA,213,325,9452
Norwegian_ssh,53,NA,NA,54,685,9262
Norwegian_ssh,54,NA,NA,87,785,9122
Norwegian_ssh,55,NA,NA,89,505,9400
Norwegian_ssh,56,NA,NA,11,522,9456
Norwegian_ssh,57,NA,NA,78,315,9606
Norwegian_ssh,58,NA,NA,138,262,9591
Norwegian_ssh,59,NA,NA,148,591,9250
Norwegian_ssh,60,NA,NA,52,802,9138
Norwegian_ssh,61,NA,NA,82,665,9250
Norwegian_ssh,62,NA,NA,45,491,9453
Norwegian_ssh,63,NA,NA,47,477,9463
Norwegian_ssh,64,NA,NA,33,383,9574
Norwegian_ssh,65,NA,NA,24,357,9614
Norwegian_ssh,66,NA,NA,25,308,9658
Norwegian_ssh,67,NA,NA,36,265,9690
Norwegian_ssh,68,NA,NA,145,317,9529
Norwegian_ssh,69,NA,NA,47,485,9459
Norwegian_ssh,70,NA,NA,115,652,9240
Norwegian_ssh,71,NA,NA,94,513,9390
Norwegian_ssh,72,NA,NA,44,620,9336
Norwegian_ssh,73,NA,NA,69,497,9432
Norwegian_ssh,74,NA,NA,79,402,9516
Norwegian_ssh,75,NA,NA,149,513,9330
Norwegian_ssh,76,NA,NA,87,705,9206
Norwegian_ssh,77,NA,NA,33,702,9255
Norwegian_ssh,78,NA,NA,43,507,9440
Norwegian_ssh,79,NA,NA,98,465,9437
Norwegian_ssh,80,NA,NA,125,540,9327
Norwegian_ssh,81,NA,NA,113,764,9120
Norwegian_ssh,82,NA,NA,56,839,9098
Norwegian_ssh,83,NA,NA,39,656,9299
Norwegian_ssh,84,NA,NA,93,503,9400
Norwegian_ssh,85,NA,NA,204,515,9276
Norwegian_ssh,86,NA,NA,147,835,9010
Norwegian_ssh,87,NA,NA,407,1022,8565
Norwegian_ssh,88,NA,NA,394,1158,8442
Norwegian_ssh,89,NA,NA,372,1631,7987
Norwegian_ssh,90,NA,NA,398,1594,8001
Norwegian_ssh,91,NA,NA,322,1594,8077
Norwegian_ssh,92,NA,NA,479,1509,8002
Norwegian_ssh,93,NA,NA,275,1496,8215
Norwegian_ssh,94,NA,NA,296,1494,8203
Norwegian_ssh,95,NA,NA,810,1151,8034
Norwegian_ssh,96,NA,NA,605,1768,7619
Norwegian_ssh,97,NA,NA,209,2472,7313
Norwegian_ssh,98,NA,NA,377,1589,8033
Norwegian_ssh,99,NA,NA,1004,1022,7967
Norwegian_ssh,100,NA,3,2292,1425,6281
Norwegian_ssh,101,NA,3,2846,2588,4557
Norwegian_ssh,102,NA,2,2553,3727,3710
Norwegian_ssh,103,NA,1,2124,3807,4061
Norwegian_ssh,104,NA,NA,1804,3509,4686
Norwegian_ssh,105,NA,NA,537,4045,5412
Norwegian_ssh,106,NA,NA,371,2894,6725
Norwegian_ssh,107,NA,NA,869,1420,7708
Norwegian_ssh,108,NA,8,2984,1032,5970
Norwegian_ssh,109,NA,3,3653,2758,3584
Norwegian_ssh,110,NA,1,2560,4063,3371
Norwegian_ssh,111,NA,NA,1227,4330,4441
Norwegian_ssh,112,NA,NA,1170,3039,5787
Norwegian_ssh,113,NA,NA,1894,2215,5889
Norwegian_ssh,114,NA,NA,1331,2940,5723
Norwegian_ssh,115,NA,NA,598,3323,6075
Norwegian_ssh,116,NA,NA,884,2261,6857
Norwegian_ssh,117,NA,NA,600,2020,7377
Norwegian_ssh,118,NA,NA,230,2138,7633
Norwegian_ssh,119,NA,1,1406,1320,7266
Norwegian_ssh,120,NA,NA,544,2072,7379
Norwegian_ssh,121,NA,NA,187,2466,7341
Norwegian_ssh,122,NA,NA,412,1282,8300
Norwegian_ssh,123,NA,NA,119,1186,8691
Norwegian_ssh,124,NA,NA,328,1180,8490
Norwegian_ssh,125,NA,NA,410,1033,8553
Norwegian_ssh,126,NA,NA,292,1543,8155
Norwegian_ssh,127,NA,NA,607,1477,7907
Norwegian_ssh,128,NA,NA,189,1563,8236
Norwegian_ssh,129,NA,NA,40,1369,8581
Norwegian_ssh,130,NA,NA,113,786,9099
Norwegian_ssh,131,NA,NA,141,629,9225
Norwegian_ssh,132,NA,NA,287,801,8908
Norwegian_ssh,133,NA,NA,486,1066,8445
Norwegian_ssh,134,NA,NA,370,1622,7998
Norwegian_ssh,135,NA,NA,324,1766,7898
Norwegian_ssh,136,NA,NA,78,1385,8529
Norwegian_ssh,137,NA,NA,182,918,8893
Norwegian_ssh,138,NA,NA,74,737,9181
Norwegian_ssh,139,NA,NA,153,826,9011
Norwegian_ssh,140,NA,NA,144,786,9056
Norwegian_ssh,141,NA,NA,200,873,8925
Norwegian_ssh,142,NA,NA,153,949,8887
Norwegian_ssh,143,NA,NA,179,982,8831
Norwegian_ssh,144,NA,NA,80,934,8977
Polar_cod,1,NA,NA,16,3009,6115
Polar_cod,2,NA,NA,19,3267,6025
Polar_cod,3,NA,NA,13,3240,6088
Polar_cod,4,NA,NA,9,3163,6183
Polar_cod,5,NA,NA,3,2692,6595
Polar_cod,6,NA,NA,1,2078,7035
Polar_cod,7,NA,NA,NA,1674,7241
Polar_cod,8,NA,NA,NA,1360,7312
Polar_cod,9,NA,NA,NA,1146,7269
Polar_cod,10,NA,NA,NA,1062,7152
Polar_cod,11,NA,NA,NA,1123,7118
Polar_cod,12,NA,NA,NA,1151,7066
Polar_cod,13,NA,NA,NA,1332,7221
Polar_cod,14,NA,NA,NA,1250,7243
Polar_cod,15,NA,NA,NA,1156,7207
Polar_cod,16,NA,NA,NA,1088,7162
Polar_cod,17,NA,NA,NA,1084,7130
Polar_cod,18,NA,NA,NA,1070,7118
Polar_cod,19,NA,NA,NA,1103,7142
Polar_cod,20,NA,NA,NA,1127,7153
Polar_cod,21,NA,NA,NA,1109,7150
Polar_cod,22,NA,NA,NA,1093,7151
Polar_cod,23,NA,NA,NA,1092,7169
Polar_cod,24,NA,NA,NA,1052,7137
Polar_cod,25,NA,NA,NA,1001,7102
Polar_cod,26,NA,NA,NA,1018,7109
Polar_cod,27,NA,NA,NA,1073,7121
Polar_cod,28,NA,NA,NA,1104,7123
Polar_cod,29,NA,NA,NA,1124,7143
Polar_cod,30,NA,NA,NA,1153,7201
Polar_cod,31,NA,NA,NA,1072,7173
Polar_cod,32,NA,NA,NA,994,7133
Polar_cod,33,NA,NA,NA,959,7090
Polar_cod,34,NA,NA,NA,976,7078
Polar_cod,35,NA,NA,NA,996,7076
Polar_cod,36,NA,NA,NA,1049,7125
Polar_cod,37,NA,NA,NA,1053,7119
Polar_cod,38,NA,NA,NA,1071,7130
Polar_cod,39,NA,NA,NA,1068,7127
Polar_cod,40,NA,NA,NA,1081,7143
Polar_cod,41,NA,NA,NA,1064,7148
Polar_cod,42,NA,NA,NA,1047,7146
Polar_cod,43,NA,NA,NA,1022,7109
Polar_cod,44,NA,NA,NA,1055,7110
Polar_cod,45,NA,NA,NA,1063,7122
Polar_cod,46,NA,NA,NA,1077,7150
Polar_cod,47,NA,NA,NA,1040,7140
Polar_cod,48,NA,NA,NA,1020,7142
Polar_cod,49,NA,NA,NA,996,7097
Polar_cod,50,NA,NA,NA,1011,7094
Polar_cod,51,NA,NA,NA,1049,7115
Polar_cod,52,NA,NA,NA,1049,7133
Polar_cod,53,NA,NA,NA,1033,7126
Polar_cod,54,NA,NA,NA,1031,7124
Polar_cod,55,NA,NA,NA,1029,7108
Polar_cod,56,NA,NA,NA,1035,7090
Polar_cod,57,NA,NA,NA,1097,7143
Polar_cod,58,NA,NA,NA,1082,7158
Polar_cod,59,NA,NA,NA,1041,7141
Polar_cod,60,NA,NA,NA,1004,7135
Polar_cod,61,NA,NA,NA,960,7083
Polar_cod,62,NA,NA,NA,1000,7072
Polar_cod,63,NA,NA,NA,1060,7096
Polar_cod,64,NA,NA,NA,1093,7142
Polar_cod,65,NA,NA,NA,1095,7156
Polar_cod,66,NA,NA,NA,1085,7165
Polar_cod,67,NA,NA,NA,1042,7115
Polar_cod,68,NA,NA,NA,1032,7111
Polar_cod,69,NA,NA,NA,1043,7148
Polar_cod,70,NA,NA,NA,1013,7109
Polar_cod,71,NA,NA,NA,1019,7106
Polar_cod,72,NA,NA,NA,1042,7113
Polar_cod,73,NA,NA,NA,1057,7115
Polar_cod,74,NA,NA,NA,1066,7137
Polar_cod,75,NA,NA,NA,1078,7130
Polar_cod,76,NA,NA,NA,1091,7154
Polar_cod,77,NA,NA,NA,1036,7124
Polar_cod,78,NA,NA,NA,1043,7135
Polar_cod,79,NA,NA,NA,1025,7116
Polar_cod,80,NA,NA,NA,1028,7087
Polar_cod,81,NA,NA,NA,1105,7135
Polar_cod,82,NA,NA,NA,1111,7150
Polar_cod,83,NA,NA,NA,1096,7156
Polar_cod,84,NA,NA,NA,1074,7177
Polar_cod,85,NA,NA,NA,1019,7130
Polar_cod,86,NA,NA,NA,987,7104
Polar_cod,87,NA,NA,NA,1011,7105
Polar_cod,88,NA,NA,NA,1007,7102
Polar_cod,89,NA,NA,NA,1021,7108
Polar_cod,90,NA,NA,NA,1032,7105
Polar_cod,91,NA,NA,NA,1066,7127
Polar_cod,92,NA,NA,NA,1043,7115
Polar_cod,93,NA,NA,NA,1064,7130
Polar_cod,94,NA,NA,NA,1062,7159
Polar_cod,95,NA,NA,NA,1017,7124
Polar_cod,96,NA,NA,NA,1002,7103
Polar_cod,97,NA,NA,NA,1025,7113
Polar_cod,98,NA,NA,NA,1011,7099
Polar_cod,99,NA,NA,NA,1050,7111
Polar_cod,100,NA,NA,NA,1088,7132
Polar_cod,101,NA,NA,NA,1080,7140
Polar_cod,102,NA,NA,NA,1057,7144
Polar_cod,103,NA,NA,NA,1023,7162
Polar_cod,104,NA,NA,NA,957,7090
Polar_cod,105,NA,NA,NA,1005,7073
Polar_cod,106,NA,NA,NA,1062,7082
Polar_cod,107,NA,NA,NA,1143,7147
Polar_cod,108,NA,NA,NA,1139,7193
Polar_cod,109,NA,NA,NA,1065,7176
Polar_cod,110,NA,NA,NA,983,7116
Polar_cod,111,NA,NA,NA,976,7087
Polar_cod,112,NA,NA,NA,988,7072
Polar_cod,113,NA,NA,NA,1037,7106
Polar_cod,114,NA,NA,NA,1054,7131
Polar_cod,115,NA,NA,NA,1067,7155
Polar_cod,116,NA,NA,NA,1050,7108
Polar_cod,117,NA,NA,NA,1079,7131
Polar_cod,118,NA,NA,NA,1065,7138
Polar_cod,119,NA,NA,NA,1066,7160
Polar_cod,120,NA,NA,NA,1037,7127
Polar_cod,121,NA,NA,NA,1028,7103
Polar_cod,122,NA,NA,NA,1055,7112
Polar_cod,123,NA,NA,NA,1081,7143
Polar_cod,124,NA,NA,NA,1065,7145
Polar_cod,125,NA,NA,NA,1040,7134
Polar_cod,126,NA,NA,NA,1027,7131
Polar_cod,127,NA,NA,NA,1027,7117
Polar_cod,128,NA,NA,NA,1021,7107
Polar_cod,129,NA,NA,NA,1035,7116
Polar_cod,130,NA,NA,NA,1058,7142
Polar_cod,131,NA,NA,NA,1033,7130
Polar_cod,132,NA,NA,NA,1038,7116
Polar_cod,133,NA,NA,NA,1056,7117
Polar_cod,134,NA,NA,NA,1065,7133
Polar_cod,135,NA,NA,NA,1073,7142
Polar_cod,136,NA,NA,NA,1055,7163
Polar_cod,137,NA,NA,NA,999,7115
Polar_cod,138,NA,NA,NA,996,7115
Polar_cod,139,NA,NA,NA,996,7080
Polar_cod,140,NA,NA,NA,1046,7103
Polar_cod,141,NA,NA,NA,1082,7146
Polar_cod,142,NA,NA,NA,1060,7166
Polar_cod,143,NA,NA,NA,1003,7140
Polar_cod,144,NA,NA,NA,986,7103
Redfish,1,NA,1194,6148,2619,33
Redfish,2,NA,8670,1104,212,NA
Redfish,3,NA,4850,4851,292,NA
Redfish,4,NA,5099,4606,288,NA
Redfish,5,NA,4685,4960,354,NA
Redfish,6,NA,5136,4406,453,NA
Redfish,7,NA,5703,3639,644,4
Redfish,8,NA,6350,2776,857,10
Redfish,9,NA,6101,2912,954,20
Redfish,10,NA,6396,2429,1126,42
Redfish,11,NA,6635,2056,1227,78
Redfish,12,NA,6363,2166,1336,124
Redfish,13,NA,6525,1876,1414,175
Redfish,14,NA,6635,1672,1449,222
Redfish,15,NA,6492,1743,1478,280
Redfish,16,NA,6630,1607,1458,301
Redfish,17,NA,6338,1991,1377,284
Redfish,18,NA,6710,1589,1409,288
Redfish,19,NA,6847,1436,1414,296
Redfish,20,NA,6924,1394,1384,286
Redfish,21,NA,6793,1551,1376,266
Redfish,22,NA,6689,1612,1428,264
Redfish,23,NA,6886,1461,1395,249
Redfish,24,NA,6753,1533,1438,259
Redfish,25,NA,6489,1780,1471,252
Redfish,26,NA,6094,2088,1548,263
Redfish,27,NA,6110,2060,1562,264
Redfish,28,NA,6492,1652,1576,271
Redfish,29,NA,6561,1518,1635,281
Redfish,30,NA,6625,1550,1560,257
Redfish,31,NA,6627,1426,1672,270
Redfish,32,NA,6719,1333,1663,272
Redfish,33,NA,6884,1141,1698,272
Redfish,34,NA,6597,1514,1621,254
Redfish,35,NA,6494,1525,1704,271
Redfish,36,NA,6549,1562,1630,247
Redfish,37,NA,6496,1562,1687,259
Redfish,38,NA,6645,1334,1742,271
Redfish,39,NA,6388,1664,1680,260
Redfish,40,NA,6466,1520,1739,267
Redfish,41,NA,5432,2602,1691,264
Redfish,42,NA,6246,1706,1764,272
Redfish,43,NA,6425,1589,1701,270
Redfish,44,NA,6583,1400,1737,275
Redfish,45,NA,6607,1490,1635,256
Redfish,46,NA,6709,1275,1738,273
Redfish,47,NA,6390,1575,1751,280
Redfish,48,NA,6584,1366,1766,281
Redfish,49,NA,6727,1280,1720,272
Redfish,50,NA,6713,1288,1728,265
Redfish,51,NA,6682,1282,1767,265
Redfish,52,NA,6744,1241,1736,266
