"","Blue_whiting","Capelin","Green_halibut","Haddock","Long_rough_dab","Mackerel","North_atl_cod","Norwegian_ssh","Polar_cod","Redfish","Saithe"
"psi",27.477532969117,12.2223412555708,55.4697167581238,39.0792359011834,6.57234834236976,21.689938144787,36.7355781470822,8.73764743500413,17.9518931968361,7.40069942666178,28.6822361626337
"kappa",0.0889561257659917,0.321303245000657,0.413918545906491,0.28964336858728,0.6795348811167,0.291637219254801,0.545853640182354,0.638616654855118,0.135246316405485,0.559080588610301,0.538694657380726
"Linf",32.848309700773,18.2797395131227,168.354473096445,78.5496497602804,NA,46.951820070284,125.440219231432,34.4111107951408,NA,39.1936456865565,245.502263555011
"K",1.0860242518778,0.845863484889703,0.231597381823886,0.369789870832765,NA,0.238431789942718,0.316491531551367,0.268137785301388,NA,0.212362597144442,0.0392331765104697
"growthType",4,4,4,4,2,4,4,4,2,4,4
