species,year,sizeclass1,sizeclass2,sizeclass3,sizeclass4,sizeclass5
Long_rough_dab,57,NA,886,2645,2815,3647
Long_rough_dab,58,1,887,2615,2872,3614
Long_rough_dab,59,1,876,2648,2889,3575
Long_rough_dab,60,NA,855,2732,2892,3513
Long_rough_dab,61,NA,884,2705,2873,3529
Long_rough_dab,62,NA,870,2810,2834,3487
Long_rough_dab,63,NA,876,2776,2863,3478
Long_rough_dab,64,1,897,2790,2826,3473
Long_rough_dab,65,1,892,2793,2865,3439
Long_rough_dab,66,NA,906,2842,2881,3367
Long_rough_dab,67,NA,880,2788,2883,3436
Long_rough_dab,68,NA,885,2794,2862,3452
Long_rough_dab,69,1,881,2766,2888,3454
Long_rough_dab,70,NA,876,2742,2865,3508
Long_rough_dab,71,NA,905,2742,2880,3462
Long_rough_dab,72,NA,870,2780,2880,3471
Long_rough_dab,73,1,872,2724,2870,3529
Long_rough_dab,74,NA,931,2721,2846,3500
Long_rough_dab,75,NA,888,2738,2839,3525
Long_rough_dab,76,1,911,2688,2862,3530
Long_rough_dab,77,NA,809,2755,2868,3558
Long_rough_dab,78,NA,881,2731,2890,3487
Long_rough_dab,79,NA,898,2787,2846,3466
Long_rough_dab,80,1,902,2729,2873,3481
Long_rough_dab,81,1,861,2782,2865,3477
Long_rough_dab,82,NA,844,2695,2886,3571
Long_rough_dab,83,NA,884,2733,2886,3486
Long_rough_dab,84,1,857,2666,2850,3626
Long_rough_dab,85,NA,884,2692,2877,3539
Long_rough_dab,86,1,868,2737,2869,3513
Long_rough_dab,87,NA,939,2646,2882,3526
Long_rough_dab,88,NA,851,2697,2879,3569
Long_rough_dab,89,1,867,2607,2863,3657
Long_rough_dab,90,NA,875,2722,2818,3581
Long_rough_dab,91,NA,914,2704,2818,3559
Long_rough_dab,92,1,907,2688,2830,3565
Long_rough_dab,93,1,870,2624,2828,3661
Long_rough_dab,94,1,881,2655,2852,3591
Long_rough_dab,95,NA,897,2673,2840,3577
Long_rough_dab,96,1,851,2717,2897,3527
Long_rough_dab,97,NA,858,2660,2866,3610
Long_rough_dab,98,NA,890,2690,2862,3545
Long_rough_dab,99,NA,964,2665,2831,3523
Long_rough_dab,100,NA,877,2649,2867,3589
Long_rough_dab,101,NA,920,2653,2864,3549
Long_rough_dab,102,NA,898,2639,2843,3613
Long_rough_dab,103,NA,868,2657,2828,3640
Long_rough_dab,104,NA,883,2682,2870,3555
Long_rough_dab,105,NA,852,2652,2854,3626
Long_rough_dab,106,1,892,2630,2874,3590
Long_rough_dab,107,NA,859,2666,2882,3576
Long_rough_dab,108,NA,868,2585,2845,3692
Long_rough_dab,109,1,866,2708,2887,3530
Long_rough_dab,110,1,891,2601,2885,3606
Long_rough_dab,111,1,875,2624,2891,3595
Long_rough_dab,112,1,885,2598,2902,3599
Long_rough_dab,113,NA,908,2612,2868,3605
Long_rough_dab,114,NA,885,2596,2833,3672
Long_rough_dab,115,NA,881,2629,2857,3619
Long_rough_dab,116,1,857,2563,2849,3714
Long_rough_dab,117,NA,856,2601,2838,3689
Long_rough_dab,118,NA,916,2643,2823,3605
Long_rough_dab,119,NA,856,2543,2885,3697
Long_rough_dab,120,NA,884,2636,2862,3605
Long_rough_dab,121,1,901,2644,2881,3559
Long_rough_dab,122,1,865,2626,2883,3613
Long_rough_dab,123,NA,874,2587,2897,3635
Long_rough_dab,124,NA,886,2578,2851,3671
Long_rough_dab,125,NA,834,2545,2912,3699
Long_rough_dab,126,NA,881,2501,2839,3763
Long_rough_dab,127,1,858,2525,2907,3695
Long_rough_dab,128,1,888,2542,2835,3723
Long_rough_dab,129,NA,844,2613,2877,3652
Long_rough_dab,130,NA,882,2521,2857,3730
Long_rough_dab,131,NA,847,2576,2884,3680
Long_rough_dab,132,NA,881,2617,2858,3627
Long_rough_dab,133,NA,855,2539,2901,3698
Long_rough_dab,134,1,880,2505,2831,3775
Long_rough_dab,135,1,851,2504,2867,3766
Long_rough_dab,136,1,831,2507,2825,3820
Long_rough_dab,137,NA,924,2462,2815,3782
Long_rough_dab,138,NA,846,2526,2872,3751
Long_rough_dab,139,NA,875,2552,2877,3681
Long_rough_dab,140,NA,941,2568,2798,3684
Long_rough_dab,141,1,851,2550,2858,3733
Long_rough_dab,142,NA,868,2514,2829,3771
Long_rough_dab,143,NA,878,2537,2834,3742
Long_rough_dab,144,NA,848,2509,2872,3767
Mackerel,1,NA,118,3934,5187,753
Mackerel,2,NA,40,3271,5651,1016
Mackerel,3,NA,52,2389,6277,1229
Mackerel,4,NA,42,1881,6365,1629
Mackerel,5,NA,46,1668,6197,1986
Mackerel,6,NA,39,1557,6008,2255
Mackerel,7,NA,37,1413,5845,2547
Mackerel,8,NA,38,1351,5686,2720
Mackerel,9,NA,35,1293,5518,2911
Mackerel,10,NA,31,1195,5421,3077
Mackerel,11,NA,29,1159,5278,3220
Mackerel,12,NA,28,1075,5158,3374
Mackerel,13,NA,28,1085,5088,3412
Mackerel,14,NA,24,1043,5026,3495
Mackerel,15,NA,26,1020,4952,3555
Mackerel,16,NA,28,1044,4910,3569
Mackerel,17,NA,30,1084,4806,3610
Mackerel,18,NA,35,1174,4862,3495
Mackerel,19,NA,31,1156,4829,3529
Mackerel,20,NA,32,1142,4862,3513
Mackerel,21,NA,34,1153,4825,3523
Mackerel,22,NA,30,1125,4866,3520
Mackerel,23,NA,34,1185,4913,3425
Mackerel,24,NA,31,1169,4900,3467
Mackerel,25,NA,30,1176,4902,3456
Mackerel,26,NA,31,1146,4901,3474
Mackerel,27,NA,34,1160,4899,3460
Mackerel,28,NA,36,1150,4843,3514
Mackerel,29,NA,30,1160,4823,3536
Mackerel,30,NA,19,1202,4785,3524
Mackerel,31,NA,31,1092,4985,3450
Mackerel,32,NA,34,1161,4909,3462
Mackerel,33,NA,30,1183,4826,3514
Mackerel,34,NA,31,1236,4840,3463
Mackerel,35,NA,30,1183,4965,3410
Mackerel,36,NA,28,1233,4882,3436
Mackerel,37,NA,39,1266,4818,3456
Mackerel,38,NA,22,1266,4832,3453
Mackerel,39,NA,30,1157,4989,3415
Mackerel,40,NA,43,1262,4890,3403
Mackerel,41,NA,34,1283,4946,3339
Mackerel,42,NA,34,1235,4911,3400
Mackerel,43,NA,40,1274,4897,3372
Mackerel,44,NA,43,1318,4873,3346
Mackerel,45,NA,32,1314,4894,3345
Mackerel,46,NA,25,1326,4940,3303
Mackerel,47,NA,41,1300,4996,3271
Mackerel,48,NA,40,1333,5013,3231
Mackerel,49,NA,41,1351,5001,3238
Mackerel,50,NA,34,1362,4896,3319
Mackerel,51,NA,40,1433,5001,3172
Mackerel,52,NA,35,1431,4976,3206
Mackerel,53,NA,36,1334,4935,3314
Mackerel,54,NA,41,1374,4964,3248
Mackerel,55,NA,35,1314,4927,3339
Mackerel,56,NA,35,1317,4938,3324
Mackerel,57,NA,23,1308,4903,3361
Mackerel,58,NA,20,1281,4851,3421
Mackerel,59,NA,32,1127,4981,3431
Mackerel,60,NA,36,1189,4909,3433
Mackerel,61,NA,34,1232,4811,3487
Mackerel,62,NA,40,1306,4854,3377
Mackerel,63,NA,37,1325,4843,3384
Mackerel,64,NA,29,1387,4847,3327
Mackerel,65,NA,19,1282,4933,3358
Mackerel,66,NA,32,1175,4991,3385
Mackerel,67,NA,33,1206,4982,3385
Mackerel,68,NA,26,1248,4930,3394
Mackerel,69,NA,36,1191,4967,3404
Mackerel,70,NA,39,1277,4899,3385
Mackerel,71,NA,39,1335,4876,3349
Mackerel,72,NA,40,1335,4819,3408
Mackerel,73,NA,30,1302,4810,3429
Mackerel,74,NA,39,1243,4835,3454
Mackerel,75,NA,40,1275,4833,3428
Mackerel,76,NA,37,1284,4787,3454
Mackerel,77,NA,26,1300,4781,3455
Mackerel,78,NA,20,1284,4848,3430
Mackerel,79,NA,26,1132,5022,3411
Mackerel,80,NA,41,1189,4944,3401
Mackerel,81,NA,32,1199,4902,3450
Mackerel,82,NA,40,1234,4840,3467
Mackerel,83,NA,45,1312,4826,3407
Mackerel,84,NA,33,1293,4859,3419
Mackerel,85,NA,36,1311,4853,3389
Mackerel,86,NA,41,1332,4815,3391
Mackerel,87,NA,28,1264,4842,3435
Mackerel,88,NA,36,1195,4875,3456
Mackerel,89,NA,34,1182,4869,3483
Mackerel,90,NA,36,1206,4826,3470
Mackerel,91,NA,34,1235,4845,3441
Mackerel,92,NA,26,1257,4861,3421
Mackerel,93,NA,31,1180,4891,3477
Mackerel,94,NA,37,1219,4888,3433
Mackerel,95,NA,35,1241,4874,3422
Mackerel,96,NA,42,1279,4911,3363
Mackerel,97,NA,41,1315,4876,3372
Mackerel,98,NA,36,1270,4872,3415
Mackerel,99,NA,33,1270,4889,3403
Mackerel,100,NA,34,1301,4874,3374
Mackerel,101,NA,34,1177,4818,3527
Mackerel,102,NA,38,1238,4866,3429
Mackerel,103,NA,30,1219,4873,3438
Mackerel,104,NA,27,1188,4844,3506
Mackerel,105,NA,30,1184,4862,3476
Mackerel,106,NA,31,1196,4852,3470
Mackerel,107,NA,36,1232,4946,3376
Mackerel,108,NA,37,1237,4867,3431
Mackerel,109,NA,40,1254,4822,3457
Mackerel,110,NA,40,1315,4836,3389
Mackerel,111,NA,38,1343,4918,3309
Mackerel,112,NA,44,1373,4943,3274
Mackerel,113,NA,46,1521,4893,3195
Mackerel,114,NA,40,1421,4978,3209
Mackerel,115,NA,50,1360,4957,3281
Mackerel,116,NA,36,1473,4887,3250
Mackerel,117,NA,45,1372,5028,3212
Mackerel,118,NA,43,1457,4974,3178
Mackerel,119,NA,47,1398,4983,3234
Mackerel,120,NA,42,1483,4938,3207
Mackerel,121,NA,43,1416,4998,3206
Mackerel,122,NA,39,1498,4950,3181
Mackerel,123,NA,45,1369,5008,3239
Mackerel,124,NA,50,1479,4945,3199
Mackerel,125,NA,55,1475,4922,3211
Mackerel,126,NA,65,1545,4855,3199
Mackerel,127,NA,39,1536,4922,3177
Mackerel,128,NA,51,1434,5012,3168
Mackerel,129,NA,43,1483,4913,3220
Mackerel,130,NA,46,1404,4967,3247
Mackerel,131,NA,39,1456,4947,3215
Mackerel,132,NA,48,1435,4953,3223
Mackerel,133,NA,38,1448,4878,3275
Mackerel,134,NA,47,1376,4947,3285
Mackerel,135,NA,36,1447,4918,3243
Mackerel,136,NA,45,1384,4996,3230
Mackerel,137,NA,61,1534,4982,3113
Mackerel,138,NA,45,1541,4909,3175
Mackerel,139,NA,53,1566,4980,3108
Mackerel,140,NA,45,1596,4942,3109
Mackerel,141,NA,48,1509,4985,3156
Mackerel,142,NA,58,1606,5024,3020
Mackerel,143,NA,42,1568,4992,3099
Mackerel,144,NA,54,1440,4989,3192
North_atl_cod,1,358,86,4015,5499,16
North_atl_cod,2,19,292,2070,7533,55
North_atl_cod,3,6,315,1077,8432,142
North_atl_cod,4,NA,289,528,8863,289
North_atl_cod,5,NA,304,216,8968,488
North_atl_cod,6,NA,305,109,8712,855
North_atl_cod,7,NA,273,43,8272,1378
North_atl_cod,8,NA,273,23,7656,2034
North_atl_cod,9,NA,261,14,6960,2737
North_atl_cod,10,NA,280,8,6402,3287
North_atl_cod,11,NA,275,6,5924,3773
North_atl_cod,12,NA,278,6,5466,4228
North_atl_cod,13,NA,293,6,5132,4562
North_atl_cod,14,NA,291,4,4887,4791
North_atl_cod,15,NA,364,4,4727,4878
North_atl_cod,16,NA,475,7,4647,4844
North_atl_cod,17,NA,568,17,4722,4660
North_atl_cod,18,NA,575,29,5199,4175
North_atl_cod,19,NA,527,59,5601,3786
North_atl_cod,20,NA,448,84,5850,3600
North_atl_cod,21,NA,438,98,5830,3601
North_atl_cod,22,NA,353,118,5896,3601
North_atl_cod,23,NA,406,139,5817,3610
North_atl_cod,24,NA,338,166,5779,3685
North_atl_cod,25,NA,327,167,5699,3769
North_atl_cod,26,NA,342,182,5673,3780
North_atl_cod,27,NA,313,175,5740,3749
North_atl_cod,28,NA,306,180,5719,3763
North_atl_cod,29,NA,302,150,5715,3787
North_atl_cod,30,NA,285,139,5600,3939
North_atl_cod,31,NA,339,121,5453,4039
North_atl_cod,32,NA,372,149,5408,4041
North_atl_cod,33,NA,358,166,5397,4049
North_atl_cod,34,NA,278,169,5476,4056
North_atl_cod,35,NA,249,161,5423,4136
North_atl_cod,36,NA,284,110,5164,4394
North_atl_cod,37,NA,340,84,4860,4671
North_atl_cod,38,NA,347,84,4652,4880
North_atl_cod,39,NA,385,78,4687,4817
North_atl_cod,40,NA,441,99,4796,4637
North_atl_cod,41,NA,425,99,4942,4509
North_atl_cod,42,NA,406,126,5153,4283
North_atl_cod,43,NA,389,166,5327,4091
North_atl_cod,44,NA,315,199,5447,4018
North_atl_cod,45,NA,292,184,5429,4053
North_atl_cod,46,NA,287,144,5416,4121
North_atl_cod,47,NA,348,142,5165,4318
North_atl_cod,48,NA,348,107,5060,4467
North_atl_cod,49,NA,391,124,5019,4432
North_atl_cod,50,NA,345,121,5075,4416
North_atl_cod,51,NA,294,129,5163,4377
North_atl_cod,52,NA,291,116,5110,4447
North_atl_cod,53,NA,300,73,4952,4643
North_atl_cod,54,NA,330,48,4668,4935
North_atl_cod,55,NA,319,36,4459,5153
North_atl_cod,56,NA,351,28,4289,5291
North_atl_cod,57,NA,356,23,4246,5352
North_atl_cod,58,NA,371,32,4276,5300
North_atl_cod,59,NA,360,25,4244,5351
North_atl_cod,60,NA,389,36,4275,5275
North_atl_cod,61,NA,395,32,4324,5216
North_atl_cod,62,NA,381,32,4418,5135
North_atl_cod,63,NA,396,34,4443,5094
North_atl_cod,64,NA,440,37,4472,5019
North_atl_cod,65,NA,388,40,4511,5028
North_atl_cod,66,NA,410,49,4629,4889
North_atl_cod,67,NA,355,44,4700,4868
North_atl_cod,68,NA,388,35,4562,4992
North_atl_cod,69,NA,427,54,4393,5105
North_atl_cod,70,NA,352,52,4381,5196
North_atl_cod,71,NA,386,40,4347,5202
North_atl_cod,72,NA,403,40,4452,5068
North_atl_cod,73,NA,394,44,4418,5123
North_atl_cod,74,NA,383,43,4425,5115
North_atl_cod,75,NA,420,37,4462,5064
North_atl_cod,76,NA,421,40,4465,5048
North_atl_cod,77,NA,449,40,4460,5030
North_atl_cod,78,NA,426,50,4447,5065
North_atl_cod,79,NA,423,40,4479,5042
North_atl_cod,80,NA,378,34,4490,5076
North_atl_cod,81,NA,393,35,4444,5102
North_atl_cod,82,NA,398,40,4475,5067
North_atl_cod,83,NA,390,32,4463,5101
North_atl_cod,84,NA,408,35,4519,5020
North_atl_cod,85,NA,419,33,4554,4975
North_atl_cod,86,NA,413,29,4450,5083
North_atl_cod,87,NA,418,40,4480,5032
North_atl_cod,88,NA,392,37,4529,5029
North_atl_cod,89,NA,409,35,4533,5003
North_atl_cod,90,NA,418,40,4520,4990
North_atl_cod,91,NA,411,41,4535,4982
North_atl_cod,92,NA,362,62,4537,5025
North_atl_cod,93,NA,360,50,4419,5150
North_atl_cod,94,NA,385,43,4366,5180
North_atl_cod,95,NA,373,45,4348,5201
North_atl_cod,96,NA,410,47,4282,5231
North_atl_cod,97,NA,395,40,4337,5207
North_atl_cod,98,NA,377,40,4417,5130
North_atl_cod,99,NA,384,40,4400,5153
North_atl_cod,100,NA,386,59,4386,5141
North_atl_cod,101,NA,417,45,4354,5162
North_atl_cod,102,NA,419,37,4356,5160
North_atl_cod,103,NA,427,53,4336,5143
North_atl_cod,104,NA,426,40,4336,5175
North_atl_cod,105,NA,423,48,4337,5164
North_atl_cod,106,NA,423,48,4319,5187
North_atl_cod,107,NA,415,40,4405,5112
North_atl_cod,108,NA,408,40,4362,5172
North_atl_cod,109,NA,421,33,4350,5174
North_atl_cod,110,NA,410,43,4390,5137
North_atl_cod,111,NA,444,55,4364,5122
North_atl_cod,112,NA,408,47,4367,5159
North_atl_cod,113,NA,437,40,4338,5152
North_atl_cod,114,NA,409,53,4281,5225
North_atl_cod,115,NA,401,49,4214,5294
North_atl_cod,116,NA,432,43,4216,5280
North_atl_cod,117,NA,431,51,4195,5297
North_atl_cod,118,NA,447,43,4269,5198
North_atl_cod,119,NA,407,44,4217,5288
North_atl_cod,120,NA,392,37,4335,5214
North_atl_cod,121,NA,389,41,4279,5260
North_atl_cod,122,NA,415,43,4301,5211
North_atl_cod,123,NA,450,40,4267,5217
North_atl_cod,124,NA,402,39,4328,5198
North_atl_cod,125,NA,408,37,4271,5253
North_atl_cod,126,NA,391,57,4217,5289
North_atl_cod,127,NA,406,44,4157,5347
North_atl_cod,128,NA,381,39,4096,5431
North_atl_cod,129,NA,409,42,4096,5410
North_atl_cod,130,NA,421,37,4102,5393
North_atl_cod,131,NA,452,37,4191,5262
North_atl_cod,132,NA,440,40,4235,5237
North_atl_cod,133,NA,436,41,4224,5258
North_atl_cod,134,NA,435,37,4238,5251
North_atl_cod,135,NA,448,40,4182,5274
North_atl_cod,136,NA,434,40,4180,5282
North_atl_cod,137,NA,435,44,4207,5262
North_atl_cod,138,NA,424,42,4070,5397
North_atl_cod,139,NA,428,37,4096,5376
North_atl_cod,140,NA,450,37,4108,5344
North_atl_cod,141,NA,445,33,4156,5305
North_atl_cod,142,NA,442,38,4129,5324
North_atl_cod,143,NA,429,33,4123,5347
North_atl_cod,144,NA,433,37,4157,5305
Norwegian_ssh,1,NA,NA,68,2497,7430
Norwegian_ssh,2,NA,4,150,747,9090
Norwegian_ssh,3,NA,3,285,118,9574
Norwegian_ssh,4,NA,NA,266,919,8780
Norwegian_ssh,5,NA,NA,272,1383,8298
Norwegian_ssh,6,NA,NA,137,1134,8682
Norwegian_ssh,7,NA,NA,145,818,9003
Norwegian_ssh,8,NA,NA,118,496,9337
Norwegian_ssh,9,NA,NA,189,468,9289
Norwegian_ssh,10,NA,NA,192,537,9228
Norwegian_ssh,11,NA,NA,174,774,9000
Norwegian_ssh,12,NA,NA,208,627,9124
Norwegian_ssh,13,NA,NA,91,694,9157
Norwegian_ssh,14,NA,NA,36,712,9199
Norwegian_ssh,15,NA,NA,72,311,9574
Norwegian_ssh,16,NA,NA,119,185,9665
Norwegian_ssh,17,NA,NA,197,304,9465
Norwegian_ssh,18,NA,NA,208,579,9186
Norwegian_ssh,19,NA,NA,119,913,8956
Norwegian_ssh,20,NA,NA,194,654,9140
Norwegian_ssh,21,NA,NA,182,570,9235
Norwegian_ssh,22,NA,NA,136,757,9093
Norwegian_ssh,23,NA,NA,127,630,9236
Norwegian_ssh,24,NA,NA,85,599,9309
Norwegian_ssh,25,NA,NA,159,452,9378
Norwegian_ssh,26,NA,NA,123,423,9429
Norwegian_ssh,27,NA,NA,59,683,9229
Norwegian_ssh,28,NA,NA,78,460,9424
Norwegian_ssh,29,NA,NA,59,316,9583
Norwegian_ssh,30,NA,NA,121,334,9496
Norwegian_ssh,31,NA,1,193,345,9428
Norwegian_ssh,32,NA,NA,188,728,9063
Norwegian_ssh,33,NA,NA,84,1077,8815
Norwegian_ssh,34,NA,NA,42,705,9237
Norwegian_ssh,35,NA,NA,119,274,9592
Norwegian_ssh,36,NA,NA,71,247,9674
Norwegian_ssh,37,NA,NA,73,467,9449
Norwegian_ssh,38,NA,NA,142,293,9555
Norwegian_ssh,39,NA,NA,100,368,9523
Norwegian_ssh,40,NA,NA,77,647,9267
Norwegian_ssh,41,NA,1,181,372,9432
Norwegian_ssh,42,NA,NA,239,387,9360
Norwegian_ssh,43,NA,1,299,1004,8675
Norwegian_ssh,44,NA,NA,210,1241,8521
Norwegian_ssh,45,NA,NA,195,1414,8368
Norwegian_ssh,46,NA,NA,161,967,8859
Norwegian_ssh,47,NA,NA,155,715,9123
Norwegian_ssh,48,NA,NA,100,595,9299
Norwegian_ssh,49,NA,NA,113,582,9305
Norwegian_ssh,50,NA,1,214,464,9310
Norwegian_ssh,51,NA,8,371,473,9142
Norwegian_ssh,52,NA,NA,216,1287,8493
Norwegian_ssh,53,NA,1,264,1692,8053
Norwegian_ssh,54,NA,NA,242,976,8777
Norwegian_ssh,55,NA,NA,60,1216,8724
Norwegian_ssh,56,NA,2,187,797,9000
Norwegian_ssh,57,NA,3,340,274,9363
Norwegian_ssh,58,NA,2,405,1026,8554
Norwegian_ssh,59,NA,NA,226,1648,8106
Norwegian_ssh,60,NA,NA,258,1390,8327
Norwegian_ssh,61,NA,NA,204,962,8810
Norwegian_ssh,62,NA,NA,190,966,8829
Norwegian_ssh,63,NA,NA,156,771,9062
Norwegian_ssh,64,NA,NA,109,767,9121
Norwegian_ssh,65,NA,NA,107,632,9248
Norwegian_ssh,66,NA,NA,150,519,9330
Norwegian_ssh,67,NA,3,305,457,9228
Norwegian_ssh,68,NA,NA,216,859,8921
Norwegian_ssh,69,NA,1,279,1353,8365
Norwegian_ssh,70,NA,NA,294,967,8738
Norwegian_ssh,71,NA,NA,200,1353,8432
Norwegian_ssh,72,NA,NA,226,1063,8705
Norwegian_ssh,73,NA,1,273,795,8915
Norwegian_ssh,74,NA,2,385,880,8724
Norwegian_ssh,75,NA,NA,362,1305,8323
Norwegian_ssh,76,NA,NA,181,1569,8232
Norwegian_ssh,77,NA,NA,210,1081,8694
Norwegian_ssh,78,NA,NA,313,739,8938
Norwegian_ssh,79,NA,1,382,910,8706
Norwegian_ssh,80,NA,NA,356,1386,8252
Norwegian_ssh,81,NA,NA,238,1745,8012
Norwegian_ssh,82,NA,NA,175,1422,8398
Norwegian_ssh,83,NA,NA,280,914,8795
Norwegian_ssh,84,NA,4,455,754,8782
Norwegian_ssh,85,NA,1,473,1348,8171
Norwegian_ssh,86,NA,16,697,1944,7332
Norwegian_ssh,87,NA,8,862,1962,7158
Norwegian_ssh,88,NA,7,844,3002,6137
Norwegian_ssh,89,NA,10,898,2950,6138
Norwegian_ssh,90,NA,3,779,2854,6358
Norwegian_ssh,91,NA,26,913,2974,6080
Norwegian_ssh,92,NA,2,846,2718,6420
Norwegian_ssh,93,NA,5,765,3042,6179
Norwegian_ssh,94,NA,113,1174,2108,6599
Norwegian_ssh,95,NA,16,1445,2654,5885
Norwegian_ssh,96,NA,NA,747,4477,4768
Norwegian_ssh,97,NA,11,814,3414,5757
Norwegian_ssh,98,NA,209,1163,2001,6626
Norwegian_ssh,99,NA,1435,1320,2550,4690
Norwegian_ssh,100,NA,1404,2401,3489,2699
Norwegian_ssh,101,NA,816,2931,4633,1615
Norwegian_ssh,102,NA,674,2683,5165,1475
Norwegian_ssh,103,NA,367,2559,5090,1973
Norwegian_ssh,104,NA,5,1674,5914,2403
Norwegian_ssh,105,NA,6,966,5514,3507
Norwegian_ssh,106,NA,198,1122,3179,5491
Norwegian_ssh,107,NA,2612,795,2076,4512
Norwegian_ssh,108,NA,2529,2173,3374,1922
Norwegian_ssh,109,NA,655,3655,4580,1104
Norwegian_ssh,110,NA,92,2732,5810,1363
Norwegian_ssh,111,NA,177,2041,5327,2452
Norwegian_ssh,112,NA,579,2212,3846,3356
Norwegian_ssh,113,NA,121,2574,4258,3040
Norwegian_ssh,114,NA,13,1670,5424,2889
Norwegian_ssh,115,NA,87,1632,4261,4017
Norwegian_ssh,116,NA,22,1612,3402,4964
Norwegian_ssh,117,NA,1,941,4034,5022
Norwegian_ssh,118,NA,535,1281,2768,5412
Norwegian_ssh,119,NA,7,1557,3017,5413
Norwegian_ssh,120,NA,1,763,4808,4422
Norwegian_ssh,121,NA,18,927,2703,6350
Norwegian_ssh,122,NA,NA,540,2063,7389
Norwegian_ssh,123,NA,8,729,2336,6921
Norwegian_ssh,124,NA,11,922,1538,7528
Norwegian_ssh,125,NA,3,891,2643,6462
Norwegian_ssh,126,NA,34,1140,2692,6124
Norwegian_ssh,127,NA,1,776,2697,6525
Norwegian_ssh,128,NA,NA,259,3270,6464
Norwegian_ssh,129,NA,NA,357,1614,8023
Norwegian_ssh,130,NA,1,440,881,8675
Norwegian_ssh,131,NA,8,730,1221,8038
Norwegian_ssh,132,NA,17,1006,1532,7440
Norwegian_ssh,133,NA,5,1083,2638,6264
Norwegian_ssh,134,NA,4,921,3277,5794
Norwegian_ssh,135,NA,NA,387,3032,6580
Norwegian_ssh,136,NA,2,550,1909,7530
Norwegian_ssh,137,NA,NA,349,1245,8399
Norwegian_ssh,138,NA,1,491,1585,7921
Norwegian_ssh,139,NA,NA,448,1266,8276
Norwegian_ssh,140,NA,2,589,1566,7838
Norwegian_ssh,141,NA,1,500,1623,7869
Norwegian_ssh,142,NA,1,567,1823,7605
Norwegian_ssh,143,NA,NA,370,1765,7857
Norwegian_ssh,144,NA,2,527,1490,7977
Polar_cod,1,NA,NA,10,2734,6247
Polar_cod,2,NA,NA,10,2839,6269
Polar_cod,3,NA,NA,8,2847,6300
Polar_cod,4,NA,NA,5,2735,6417
Polar_cod,5,NA,NA,2,2294,6784
Polar_cod,6,NA,NA,NA,1738,7132
Polar_cod,7,NA,NA,NA,1388,7266
Polar_cod,8,NA,NA,NA,1127,7271
Polar_cod,9,NA,NA,NA,933,7148
Polar_cod,10,NA,NA,NA,886,6996
Polar_cod,11,NA,NA,NA,911,6955
Polar_cod,12,NA,NA,NA,941,6913
Polar_cod,13,NA,NA,NA,1117,7159
Polar_cod,14,NA,NA,NA,1057,7166
Polar_cod,15,NA,NA,NA,973,7104
Polar_cod,16,NA,NA,NA,908,7029
Polar_cod,17,NA,NA,NA,882,6972
Polar_cod,18,NA,NA,NA,893,6964
Polar_cod,19,NA,NA,NA,921,7011
Polar_cod,20,NA,NA,NA,951,7032
Polar_cod,21,NA,NA,NA,923,7018
Polar_cod,22,NA,NA,NA,904,7010
Polar_cod,23,NA,NA,NA,910,7043
Polar_cod,24,NA,NA,NA,873,6986
Polar_cod,25,NA,NA,NA,837,6937
Polar_cod,26,NA,NA,NA,859,6958
Polar_cod,27,NA,NA,NA,909,6973
Polar_cod,28,NA,NA,NA,919,6967
Polar_cod,29,NA,NA,NA,945,7018
Polar_cod,30,NA,NA,NA,949,7093
Polar_cod,31,NA,NA,NA,887,7041
Polar_cod,32,NA,NA,NA,831,6970
Polar_cod,33,NA,NA,NA,780,6904
Polar_cod,34,NA,NA,NA,800,6900
Polar_cod,35,NA,NA,NA,815,6901
Polar_cod,36,NA,NA,NA,868,6967
Polar_cod,37,NA,NA,NA,875,6974
Polar_cod,38,NA,NA,NA,887,6988
Polar_cod,39,NA,NA,NA,891,6978
Polar_cod,40,NA,NA,NA,898,6997
Polar_cod,41,NA,NA,NA,879,7000
Polar_cod,42,NA,NA,NA,868,6996
Polar_cod,43,NA,NA,NA,853,6961
Polar_cod,44,NA,NA,NA,865,6957
Polar_cod,45,NA,NA,NA,894,6987
Polar_cod,46,NA,NA,NA,902,7020
Polar_cod,47,NA,NA,NA,861,6994
Polar_cod,48,NA,NA,NA,862,6995
Polar_cod,49,NA,NA,NA,818,6917
Polar_cod,50,NA,NA,NA,836,6933
Polar_cod,51,NA,NA,NA,871,6967
Polar_cod,52,NA,NA,NA,875,6989
Polar_cod,53,NA,NA,NA,850,6970
Polar_cod,54,NA,NA,NA,858,6963
Polar_cod,55,NA,NA,NA,859,6958
Polar_cod,56,NA,NA,NA,857,6920
Polar_cod,57,NA,NA,NA,912,7010
Polar_cod,58,NA,NA,NA,899,7023
Polar_cod,59,NA,NA,NA,867,7004
Polar_cod,60,NA,NA,NA,838,6978
Polar_cod,61,NA,NA,NA,787,6902
Polar_cod,62,NA,NA,NA,840,6907
Polar_cod,63,NA,NA,NA,881,6948
Polar_cod,64,NA,NA,NA,907,7006
Polar_cod,65,NA,NA,NA,906,7026
Polar_cod,66,NA,NA,NA,913,7043
Polar_cod,67,NA,NA,NA,850,6956
Polar_cod,68,NA,NA,NA,852,6954
Polar_cod,69,NA,NA,NA,871,7010
Polar_cod,70,NA,NA,NA,825,6940
Polar_cod,71,NA,NA,NA,838,6939
Polar_cod,72,NA,NA,NA,862,6959
